controllable,controllable,controllable,controllable,controllable,environmental,output
1.927488148212432861e-01,1.501879245042800903e-01,4.910947084426879883e-01,2.696547210216522217e-01,3.154435753822326660e-01,3.932717144489288330e-01,-1.926587820053100586e+00
1.924271285533905029e-01,1.504220515489578247e-01,4.918102622032165527e-01,2.694004774093627930e-01,3.156241476535797119e-01,3.822974264621734619e-01,-1.839534044265747070e+00
1.916764080524444580e-01,1.511910706758499146e-01,4.936338365077972412e-01,2.687549591064453125e-01,3.160980939865112305e-01,3.541971743106842041e-01,-1.620253086090087891e+00
1.907890141010284424e-01,1.531347483396530151e-01,4.965151548385620117e-01,2.678243219852447510e-01,3.168900310993194580e-01,3.091296851634979248e-01,-1.288517117500305176e+00
4.033547937870025635e-01,8.744325637817382812e-01,6.059438586235046387e-01,5.671465992927551270e-01,2.728025317192077637e-01,2.395426332950592041e-01,-1.848411083221435547e+00
4.015527665615081787e-01,8.632547855377197266e-01,5.475090742111206055e-01,5.577836632728576660e-01,2.941540181636810303e-01,2.939995229244232178e-01,-1.341364979743957520e+00
1.931147873401641846e-01,1.499657034873962402e-01,4.903222322463989258e-01,2.699346542358398438e-01,3.152522444725036621e-01,4.050453007221221924e-01,-2.020349502563476562e+00
4.026816785335540771e-01,8.705136775970458984e-01,5.767626762390136719e-01,5.638179779052734375e-01,2.842624783515930176e-01,2.645858526229858398e-01,-1.606752634048461914e+00
1.910262256860733032e-01,1.523169875144958496e-01,4.955192208290100098e-01,2.681095004081726074e-01,3.165965080261230469e-01,3.253601491451263428e-01,-1.404392480850219727e+00
4.011391401290893555e-01,8.605567216873168945e-01,5.404322147369384766e-01,5.556987524032592773e-01,2.962942421436309814e-01,3.017493784427642822e-01,-1.276021838188171387e+00
1.929129064083099365e-01,1.501051634550094604e-01,4.908303618431091309e-01,2.697354555130004883e-01,3.154055476188659668e-01,3.977940678596496582e-01,-1.962577939033508301e+00
4.037042260169982910e-01,8.766731023788452148e-01,6.332220435142517090e-01,5.690245628356933594e-01,2.613980174064636230e-01,2.192154526710510254e-01,-2.049532890319824219e+00
1.934332251548767090e-01,1.497439295053482056e-01,4.896303713321685791e-01,2.702284455299377441e-01,3.150744438171386719e-01,4.162169694900512695e-01,-2.109313726425170898e+00
1.941056251525878906e-01,1.495312005281448364e-01,4.882949590682983398e-01,2.706593573093414307e-01,3.147504925727844238e-01,4.360653460025787354e-01,-2.266229629516601562e+00
1.938148587942123413e-01,1.496369987726211548e-01,4.888937175273895264e-01,2.704520821571350098e-01,3.149022758007049561e-01,4.267747104167938232e-01,-2.193056821823120117e+00
4.034877121448516846e-01,8.753745555877685547e-01,6.162008047103881836e-01,5.679448843002319336e-01,2.685296833515167236e-01,2.316695004701614380e-01,-1.926073789596557617e+00
4.024181663990020752e-01,8.686305880546569824e-01,5.670115351676940918e-01,5.622878670692443848e-01,2.877582907676696777e-01,2.737511992454528809e-01,-1.521449565887451172e+00
1.912615150213241577e-01,1.518391966819763184e-01,4.947872757911682129e-01,2.683700323104858398e-01,3.164066076278686523e-01,3.363583683967590332e-01,-1.485351085662841797e+00
1.912109553813934326e-01,1.519728451967239380e-01,4.949523508548736572e-01,2.683187425136566162e-01,3.164625465869903564e-01,3.331862092018127441e-01,-1.461813092231750488e+00
1.917522698640823364e-01,1.510917395353317261e-01,4.934299290180206299e-01,2.688251733779907227e-01,3.160499930381774902e-01,3.573879301548004150e-01,-1.644788742065429688e+00
1.921610683202743530e-01,1.506436467170715332e-01,4.924722909927368164e-01,2.691038548946380615e-01,3.158085942268371582e-01,3.713876903057098389e-01,-1.753631949424743652e+00
4.018918275833129883e-01,8.654166460037231445e-01,5.542182922363281250e-01,5.596240162849426270e-01,2.920190393924713135e-01,2.867128551006317139e-01,-1.404702186584472656e+00
4.037592709064483643e-01,8.771866559982299805e-01,6.413088440895080566e-01,5.694797039031982422e-01,2.578814029693603516e-01,2.140194773674011230e-01,-2.101034641265869141e+00
1.946031004190444946e-01,1.493864506483078003e-01,4.873065650463104248e-01,2.710490524768829346e-01,3.145197927951812744e-01,4.512037336826324463e-01,-2.383826971054077148e+00
4.030241668224334717e-01,8.726192116737365723e-01,5.904338359832763672e-01,5.655946135520935059e-01,2.790171802043914795e-01,2.522738277912139893e-01,-1.724259376525878906e+00
