evaluation,mape
2.000000000000000000e+00,9.558671510488224721e-01
1.000000000000000000e+01,9.003248763767517371e-01
2.000000000000000000e+01,1.614623478618903707e-01
3.000000000000000000e+01,1.425060293476307915e-01
4.000000000000000000e+01,1.141073131384488792e-01
5.000000000000000000e+01,7.057462817621498741e-02
6.000000000000000000e+01,4.946273000146270138e-02
7.000000000000000000e+01,3.649412701729592978e-02
8.000000000000000000e+01,2.456729783491213778e-02
9.000000000000000000e+01,8.405540465662797792e-03
1.000000000000000000e+02,7.866195876271747309e-03
