evaluation,mape
2.000000000000000000e+00,9.933629332807564216e-01
1.000000000000000000e+01,6.404284062964620272e-01
2.000000000000000000e+01,4.841407279952737452e-01
3.000000000000000000e+01,2.683886059817662817e-01
4.000000000000000000e+01,2.769446583644217807e-01
5.000000000000000000e+01,2.474395985164469167e-02
6.000000000000000000e+01,2.709090332545279964e-02
7.000000000000000000e+01,2.707735919899998539e-02
8.000000000000000000e+01,2.964538784629839469e-02
9.000000000000000000e+01,3.339610282471000557e-02
1.000000000000000000e+02,2.907592374400237451e-03
