evaluation,mape
2.000000000000000000e+00,8.070790777284463369e-01
1.000000000000000000e+01,6.957513682068291461e-01
2.000000000000000000e+01,3.154806349932592902e-01
3.000000000000000000e+01,2.104282603698888754e-01
4.000000000000000000e+01,8.906012594530218762e-02
5.000000000000000000e+01,2.156269395305188130e-02
6.000000000000000000e+01,2.632609308220999755e-02
7.000000000000000000e+01,2.926553849381211339e-02
8.000000000000000000e+01,2.924122988171357421e-02
9.000000000000000000e+01,2.609691725478009011e-02
1.000000000000000000e+02,1.585807825525071754e-02
