controllable,controllable,controllable,controllable,controllable,environmental,output
1.995618343353271484e-01,1.492329388856887817e-01,4.790690839290618896e-01,2.741255164146423340e-01,3.125072121620178223e-01,5.922856330871582031e-01,-3.214586734771728516e+00
1.953997611999511719e-01,1.491770744323730469e-01,4.859153330326080322e-01,2.715500891208648682e-01,3.141956031322479248e-01,4.727063775062561035e-01,-2.545695304870605469e+00
1.929753869771957397e-01,1.500084698200225830e-01,4.905810356140136719e-01,2.698267996311187744e-01,3.153251707553863525e-01,4.008738994598388672e-01,-1.987109661102294922e+00
2.019612640142440796e-01,1.501728296279907227e-01,4.767270982265472412e-01,2.754819393157958984e-01,3.115367591381072998e-01,6.660720705986022949e-01,-3.320377588272094727e+00
1.977401971817016602e-01,1.490205526351928711e-01,4.817980229854583740e-01,2.730391919612884521e-01,3.132237195968627930e-01,5.399597287178039551e-01,-2.983690977096557617e+00
2.007683068513870239e-01,1.495904326438903809e-01,4.776925444602966309e-01,2.748250365257263184e-01,3.120227754116058350e-01,6.289682984352111816e-01,-3.301640987396240234e+00
1.940276771783828735e-01,1.495096385478973389e-01,4.884852170944213867e-01,2.705981135368347168e-01,3.148057758808135986e-01,4.328346848487854004e-01,-2.240854978561401367e+00
1.961376070976257324e-01,1.490870714187622070e-01,4.845689237117767334e-01,2.720308005809783936e-01,3.138823211193084717e-01,4.942302703857421875e-01,-2.699100971221923828e+00
1.966920047998428345e-01,1.490416675806045532e-01,4.835593998432159424e-01,2.723870575428009033e-01,3.136472404003143311e-01,5.101220011711120605e-01,-2.805178880691528320e+00
2.012808173894882202e-01,1.498061120510101318e-01,4.771496951580047607e-01,2.751003801822662354e-01,3.118174374103546143e-01,6.445704698562622070e-01,-3.318174600601196289e+00
1.970308274030685425e-01,1.490245163440704346e-01,4.829781651496887207e-01,2.726030051708221436e-01,3.135371208190917969e-01,5.197038054466247559e-01,-2.865659952163696289e+00
2.056355923414230347e-01,1.583028733730316162e-01,4.888163805007934570e-01,2.774110734462738037e-01,3.091804087162017822e-01,8.230791091918945312e-01,-2.686241388320922852e+00
1.921917945146560669e-01,1.506234705448150635e-01,4.923584759235382080e-01,2.692070901393890381e-01,3.157643377780914307e-01,3.740583956241607666e-01,-1.774586200714111328e+00
2.049365192651748657e-01,1.545056551694869995e-01,4.811501204967498779e-01,2.770565152168273926e-01,3.099628984928131104e-01,7.798053026199340820e-01,-2.957339525222778320e+00
1.947304904460906982e-01,1.493384391069412231e-01,4.871188104152679443e-01,2.710965275764465332e-01,3.144818544387817383e-01,4.539917409420013428e-01,-2.405201196670532227e+00
2.036654949188232422e-01,1.517944037914276123e-01,4.772318303585052490e-01,2.763950824737548828e-01,3.107481002807617188e-01,7.257521152496337891e-01,-3.203521013259887695e+00
1.988344639539718628e-01,1.491588205099105835e-01,4.800118207931518555e-01,2.737482190132141113e-01,3.128000497817993164e-01,5.724205970764160156e-01,-3.140704154968261719e+00
2.054768055677413940e-01,1.570757031440734863e-01,4.862481057643890381e-01,2.773267328739166260e-01,3.094078600406646729e-01,8.117310404777526855e-01,-2.762365102767944336e+00
1.924621015787124634e-01,1.503965109586715698e-01,4.917354583740234375e-01,2.694281339645385742e-01,3.156057000160217285e-01,3.834825158119201660e-01,-1.848909020423889160e+00
1.999192386865615845e-01,1.493197232484817505e-01,4.785492718219757080e-01,2.743631601333618164e-01,3.123551011085510254e-01,6.037074923515319824e-01,-3.248759984970092773e+00
2.039563506841659546e-01,1.522670537233352661e-01,4.777776598930358887e-01,2.765424251556396484e-01,3.105796873569488525e-01,7.377409338951110840e-01,-3.159446001052856445e+00
2.058954238891601562e-01,1.628988236188888550e-01,4.988641142845153809e-01,2.775777280330657959e-01,3.083878457546234131e-01,8.535113334655761719e-01,-2.468988418579101562e+00
2.026012390851974487e-01,1.506063044071197510e-01,4.765862822532653809e-01,2.758182287216186523e-01,3.112773597240447998e-01,6.867643594741821289e-01,-3.299991607666015625e+00
2.046399712562561035e-01,1.536315381526947021e-01,4.796872138977050781e-01,2.768942415714263916e-01,3.101817071437835693e-01,7.657719850540161133e-01,-3.032423257827758789e+00
2.030184268951416016e-01,1.510944664478302002e-01,4.766033887863159180e-01,2.760776877403259277e-01,3.110417425632476807e-01,7.039000391960144043e-01,-3.266708135604858398e+00
