controllable,controllable,controllable,controllable,controllable,environmental,output
6.503685155057432610e-01,1.220938412368275383e-01,6.797644160247038325e-01,8.818709453602487924e-01,5.824984588711074052e-01,4.781406842929836198e-01,1.339887164150755511e-02
5.848458781838417053e-02,5.473366379737854004e-01,7.643124554306268692e-03,1.100882515311241150e-02,2.113571912050247192e-01,5.004923343658447266e-01,4.102309942245483398e-01
8.932957425713539124e-03,3.769188225269317627e-01,1.980012804269790649e-01,2.018991485238075256e-02,2.116798758506774902e-01,4.744967818260192871e-01,6.846624016761779785e-01
7.626983765587219428e-16,2.274390012025833130e-01,9.812045693397521973e-01,1.043591126799583435e-01,2.129783928394317627e-01,5.072683691978454590e-01,6.781861186027526855e-01
1.170104548226891337e-17,9.740214943885803223e-01,4.651871859096115341e-17,0.000000000000000000e+00,2.513397112488746643e-02,5.421459078788757324e-01,1.939449273049831390e-02
3.116277623387117730e-16,2.965812087059020996e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.695691108703613281e-01,4.116918891668319702e-03
0.000000000000000000e+00,1.000000000000000000e+00,4.738468735679801766e-17,1.072889119386672974e-01,1.964757889509201050e-01,5.399343371391296387e-01,8.394367247819900513e-02
0.000000000000000000e+00,2.934429049491882324e-01,1.867767867444326108e-16,0.000000000000000000e+00,1.182198077440261841e-01,5.350314378738403320e-01,4.033829569816589355e-01
5.412290393537743131e-17,3.040324151515960693e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.419575005769729614e-01,4.928489029407501221e-01,6.079213619232177734e-01
0.000000000000000000e+00,3.137567043304443359e-01,7.966662645339965820e-01,7.508835196495056152e-01,2.025974988937377930e-01,5.324878096580505371e-01,2.090790420770645142e-01
1.848892746611746419e-32,2.948394119739532471e-01,1.000000000000000000e+00,2.943823859095573425e-02,2.019088566303253174e-01,5.798464417457580566e-01,5.289299488067626953e-01
3.598957955837249756e-01,1.035629585385322571e-01,2.952193468809127808e-02,1.333750337362289429e-01,2.186778187751770020e-01,6.150491833686828613e-01,1.623310804367065430e+00
3.468331098556518555e-01,0.000000000000000000e+00,1.000000000000000000e+00,4.650098528458102010e-09,7.540156866936431612e-12,5.951026678085327148e-01,1.323538720607757568e-01
4.683569967746734619e-01,7.144665811210870743e-03,0.000000000000000000e+00,1.553457081317901611e-01,2.802250087261199951e-01,5.647395849227905273e-01,1.478010892868041992e+00
9.692570194602012634e-03,8.733937889337539673e-02,0.000000000000000000e+00,1.502994149923324585e-01,2.036720663309097290e-01,6.032027006149291992e-01,1.392409443855285645e+00
5.931163430213928223e-01,1.389844566583633423e-01,0.000000000000000000e+00,1.476508378982543945e-01,1.918983906507492065e-01,5.810157060623168945e-01,1.032725095748901367e+00
3.020386876313030508e-16,0.000000000000000000e+00,3.706730791330493631e-16,1.353162527084350586e-01,3.354971408843994141e-01,5.905116796493530273e-01,1.427388310432434082e+00
7.395570986446985676e-31,2.228006182264027235e-17,0.000000000000000000e+00,2.182735502719879150e-01,3.205781579017639160e-01,6.121399998664855957e-01,1.775735735893249512e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.809437215328216553e-01,2.843292653560638428e-01,5.837419033050537109e-01,3.667917549610137939e-01
1.758656650781631470e-01,1.079616200451449193e-17,4.622061550617218018e-02,2.502283453941345215e-01,2.984923124313354492e-01,5.655618309974670410e-01,2.146039485931396484e+00
1.968260854482650757e-01,1.163392308428268538e-17,4.750839993357658386e-02,3.154728412628173828e-01,2.832943201065063477e-01,5.726704597473144531e-01,2.184857606887817383e+00
1.837814599275588989e-01,7.951213419417384664e-17,1.902201473712921143e-01,3.029160201549530029e-01,3.171087503433227539e-01,6.117492914199829102e-01,2.616156101226806641e+00
1.710588037967681885e-01,6.991191306257484982e-16,2.891534864902496338e-01,3.239459693431854248e-01,3.399730324745178223e-01,5.816164016723632812e-01,2.627263069152832031e+00
1.930678486824035645e-01,0.000000000000000000e+00,2.688685059547424316e-01,3.046948611736297607e-01,2.651799619197845459e-01,6.004335284233093262e-01,2.666793823242187500e+00
2.671571075916290283e-01,2.316254157672483806e-15,2.810491621494293213e-01,2.856817841529846191e-01,3.163836598396301270e-01,6.144243478775024414e-01,2.794831752777099609e+00
2.757522761821746826e-01,8.780280003767033242e-16,3.407153189182281494e-01,2.860859036445617676e-01,3.393197953701019287e-01,6.435319781303405762e-01,2.874849319458007812e+00
2.699932754039764404e-01,4.445540276501978860e-14,3.553963899612426758e-01,2.927539646625518799e-01,3.346538841724395752e-01,6.667879819869995117e-01,2.915830612182617188e+00
2.700477242469787598e-01,2.809924864606550519e-16,3.513392806053161621e-01,2.929956316947937012e-01,3.303720951080322266e-01,7.048381567001342773e-01,2.876069307327270508e+00
3.023323118686676025e-01,9.309076717037482562e-17,4.210039377212524414e-01,3.369824588298797607e-01,3.330484330654144287e-01,6.839399933815002441e-01,2.833396196365356445e+00
2.526062428951263428e-01,1.571482419967651367e-01,4.052250981330871582e-01,2.941433489322662354e-01,3.488864600658416748e-01,7.061044573783874512e-01,3.117281198501586914e+00
2.697064280509948730e-01,2.317207902669906616e-01,4.175713956356048584e-01,2.995560765266418457e-01,3.570826351642608643e-01,6.604739427566528320e-01,3.049738883972167969e+00
2.144887149333953857e-01,1.652204990386962891e-01,4.688310027122497559e-01,2.815284132957458496e-01,3.744279146194458008e-01,6.753517389297485352e-01,3.118020534515380859e+00
2.159693837165832520e-01,1.686738133430480957e-01,4.542740285396575928e-01,2.910261750221252441e-01,3.331877589225769043e-01,6.826814413070678711e-01,3.264407396316528320e+00
1.906304508447647095e-01,1.885903477668762207e-01,5.347008705139160156e-01,2.877768576145172119e-01,3.049412369728088379e-01,7.010089159011840820e-01,3.220531463623046875e+00
9.720395505428314209e-02,1.903472989797592163e-01,8.582577705383300781e-01,4.104888141155242920e-01,2.533337473869323730e-01,7.072476148605346680e-01,1.720937132835388184e+00
4.768700003623962402e-01,9.594275802373886108e-02,7.255183458328247070e-01,4.607971385121345520e-02,3.441074490547180176e-01,6.881937384605407715e-01,1.232801914215087891e+00
2.428007572889328003e-01,5.703706741333007812e-01,6.271816492080688477e-01,3.048832416534423828e-01,3.641327023506164551e-01,6.860584616661071777e-01,1.618173718452453613e+00
1.515140980482101440e-01,2.885093390941619873e-01,2.310064435005187988e-01,5.004858970642089844e-01,2.818128764629364014e-01,6.417492032051086426e-01,1.718408107757568359e+00
3.402466326951980591e-02,3.401768505573272705e-01,4.345369338989257812e-01,2.989979088306427002e-01,2.287564128637313843e-01,6.737477779388427734e-01,2.345744848251342773e+00
3.552585244178771973e-01,1.090599000453948975e-01,3.977769315242767334e-01,4.013506770133972168e-01,6.702708005905151367e-01,6.578370928764343262e-01,4.702538251876831055e-01
5.987146496772766113e-01,1.314837485551834106e-01,8.966037034988403320e-01,4.987859725952148438e-01,9.011356532573699951e-02,6.233941316604614258e-01,4.243866801261901855e-01
8.289154767990112305e-01,9.204447269439697266e-01,3.831400275230407715e-01,8.285987973213195801e-01,9.490641355514526367e-01,6.095244288444519043e-01,8.274856954813003540e-04
1.464703492820262909e-02,2.919190526008605957e-01,2.176340520381927490e-01,2.240338027477264404e-01,4.614395201206207275e-01,6.135697364807128906e-01,1.523153424263000488e+00
3.131453990936279297e-01,7.623654603958129883e-02,9.787886142730712891e-01,2.877575159072875977e-01,4.439753293991088867e-01,6.487364172935485840e-01,1.104564785957336426e+00
5.277927517890930176e-01,1.961187422275543213e-01,5.568134784698486328e-01,2.917897999286651611e-01,3.750226795673370361e-01,6.205569505691528320e-01,2.062043666839599609e+00
2.740048766136169434e-01,5.893236957490444183e-03,6.097191572189331055e-01,2.246905565261840820e-01,2.816425561904907227e-01,6.418246626853942871e-01,2.735616922378540039e+00
7.571280598640441895e-01,9.412457942962646484e-01,2.358930706977844238e-01,9.331651926040649414e-01,2.163582891225814819e-01,6.045656800270080566e-01,3.042728872969746590e-03
8.359891176223754883e-01,9.472683668136596680e-01,7.822690531611442566e-03,3.139727050438523293e-03,5.036445856094360352e-01,6.328426003456115723e-01,1.960987970232963562e-02
9.363472461700439453e-01,8.166153430938720703e-01,7.655537128448486328e-01,7.898943126201629639e-02,9.138302803039550781e-01,6.160306930541992188e-01,4.788317019119858742e-04
3.768028914928436279e-01,1.662875413894653320e-01,5.463288426399230957e-01,3.121227920055389404e-01,3.332608938217163086e-01,5.716150999069213867e-01,2.689538478851318359e+00
1.298853009939193726e-01,9.245456196367740631e-03,9.514381289482116699e-01,8.730998039245605469e-01,9.701197743415832520e-01,5.298102498054504395e-01,4.684034734964370728e-03
1.479731127619743347e-02,2.492869645357131958e-01,5.193839669227600098e-01,4.349900484085083008e-01,3.493893146514892578e-01,4.935954809188842773e-01,1.753246307373046875e+00
3.217673897743225098e-01,3.791293203830718994e-01,4.754479229450225830e-01,3.552822768688201904e-01,2.417985796928405762e-01,5.220866799354553223e-01,1.998832941055297852e+00
5.076112970709800720e-02,3.848819807171821594e-02,1.258149649947881699e-02,9.493684172630310059e-01,2.306612133979797363e-01,5.480163097381591797e-01,2.226372621953487396e-02
5.778326839208602905e-02,9.208013415336608887e-01,5.148774012923240662e-02,9.825660586357116699e-01,8.333162069320678711e-01,5.627324581146240234e-01,1.604254590347409248e-03
8.952903151512145996e-01,7.256181836128234863e-01,6.121569275856018066e-01,2.246268279850482941e-02,8.282829076051712036e-02,5.282480120658874512e-01,5.004265904426574707e-02
2.462732493877410889e-01,7.752321362495422363e-01,8.573502302169799805e-01,4.076075255870819092e-01,9.668349027633666992e-01,4.848627746105194092e-01,1.144335940480232239e-01
6.238217353820800781e-01,9.693060517311096191e-01,1.086045429110527039e-01,5.067181587219238281e-01,4.716014266014099121e-01,4.540104269981384277e-01,1.516930162906646729e-01
8.855391144752502441e-01,1.016055867075920105e-01,3.836947083473205566e-01,1.320856362581253052e-01,9.598057270050048828e-01,4.526839554309844971e-01,1.909777871333062649e-03
2.522445321083068848e-01,9.153940081596374512e-01,9.964418411254882812e-01,2.157467044889926910e-02,6.111432909965515137e-01,4.588033556938171387e-01,2.641151472926139832e-02
9.688975811004638672e-01,2.419404536485671997e-01,9.735990762710571289e-01,9.277720451354980469e-01,2.830879092216491699e-01,4.715747833251953125e-01,1.297597400844097137e-02
5.900176167488098145e-01,1.552774906158447266e-01,2.875477671623229980e-01,5.116477012634277344e-01,4.116445183753967285e-01,4.907853603363037109e-01,8.113834857940673828e-01
2.163380011916160583e-02,9.284169673919677734e-01,1.127653568983078003e-01,6.463515758514404297e-01,8.259919285774230957e-02,5.255039930343627930e-01,3.758630901575088501e-02
3.772553503513336182e-01,3.927015885710716248e-02,2.495678067207336426e-01,4.240625500679016113e-01,4.692293237894773483e-03,5.224760174751281738e-01,4.259748458862304688e-01
8.733713626861572266e-01,8.748249411582946777e-01,9.386336803436279297e-01,9.737858772277832031e-01,6.205297112464904785e-01,5.325301885604858398e-01,1.209658337756991386e-03
7.016657590866088867e-01,8.773105740547180176e-01,9.555684924125671387e-01,4.495749473571777344e-01,7.224877178668975830e-02,4.890384972095489502e-01,6.922503560781478882e-02
7.768305484205484390e-03,7.971586585044860840e-01,9.545249342918395996e-01,5.461323857307434082e-01,5.289751291275024414e-01,5.107893943786621094e-01,7.261995226144790649e-02
3.054991960525512695e-01,2.157169431447982788e-01,5.325137823820114136e-02,7.633836865425109863e-01,9.712645411491394043e-01,4.985624849796295166e-01,3.829391906037926674e-03
4.034359380602836609e-02,9.942198395729064941e-01,1.064185276627540588e-01,4.002586305141448975e-01,7.761801481246948242e-01,5.211151242256164551e-01,1.340258773416280746e-02
9.567527174949645996e-01,5.658490657806396484e-01,9.086781740188598633e-01,3.816726207733154297e-01,6.154218316078186035e-01,5.560951828956604004e-01,3.883354738354682922e-02
8.395377397537231445e-01,1.967887878417968750e-01,9.742773771286010742e-01,6.672830581665039062e-01,9.709401130676269531e-01,5.153856873512268066e-01,2.742160577327013016e-04
1.581853330135345459e-01,2.026735097169876099e-01,6.166007518768310547e-01,2.079511880874633789e-01,4.924355447292327881e-01,4.814665317535400391e-01,1.633887290954589844e+00
5.665938258171081543e-01,2.496691942214965820e-01,2.961636334657669067e-02,1.062126457691192627e-01,6.170538067817687988e-01,4.440028965473175049e-01,1.626440286636352539e-01
9.830811619758605957e-01,6.284217834472656250e-01,1.349117755889892578e-01,9.164222478866577148e-01,7.609382867813110352e-01,4.739050865173339844e-01,2.276290324516594410e-04
1.930566132068634033e-02,9.878822565078735352e-01,2.475774735212326050e-01,9.369726181030273438e-01,4.694971144199371338e-01,4.371995925903320312e-01,8.654094301164150238e-03
5.581425428390502930e-01,1.606914848089218140e-01,4.862787127494812012e-01,8.394327014684677124e-02,3.357079923152923584e-01,4.745951294898986816e-01,1.118303537368774414e+00
2.351940870285034180e-01,6.610248237848281860e-02,5.265221595764160156e-01,1.698576360940933228e-01,3.686819076538085938e-01,4.937253892421722412e-01,2.298017740249633789e+00
3.025886416435241699e-02,2.037086337804794312e-01,4.645354747772216797e-01,2.538224160671234131e-01,3.174247443675994873e-01,5.307700037956237793e-01,2.582501649856567383e+00
9.480480551719665527e-01,6.643044352531433105e-01,6.981743872165679932e-02,4.164611101150512695e-01,9.762920141220092773e-01,4.977146983146667480e-01,6.010367651470005512e-04
1.164114326238632202e-01,8.380503058433532715e-01,7.956023812294006348e-01,1.938147097826004028e-01,4.286310449242591858e-02,4.952628314495086670e-01,1.307569742202758789e-01
2.390532940626144409e-01,2.901431918144226074e-01,8.670629262924194336e-01,3.125128336250782013e-03,7.693123817443847656e-01,5.002740621566772461e-01,1.722823381423950195e-01
4.836338385939598083e-02,1.055579707026481628e-01,5.407539606094360352e-01,2.505745887756347656e-01,2.286646068096160889e-01,4.974073469638824463e-01,2.191344976425170898e+00
3.840922117233276367e-01,3.710388839244842529e-01,5.736101269721984863e-01,9.829820990562438965e-01,1.413703802973031998e-02,5.000728368759155273e-01,2.287317626178264618e-02
3.138186633586883545e-01,1.396745145320892334e-01,3.567707538604736328e-01,2.342831939458847046e-01,2.894738912582397461e-01,4.723894000053405762e-01,2.284373044967651367e+00
1.090003848075866699e-01,9.783850908279418945e-01,8.890044093132019043e-01,9.663392901420593262e-01,9.999602437019348145e-01,4.644263982772827148e-01,1.123820804059505463e-02
4.603892564773559570e-02,6.378284096717834473e-02,5.477755665779113770e-01,8.495799303054809570e-01,5.751952528953552246e-01,5.130079388618469238e-01,9.209506958723068237e-02
8.589420914649963379e-01,9.884095191955566406e-01,1.395253837108612061e-01,2.094239145517349243e-01,1.825708150863647461e-01,5.115389227867126465e-01,4.426538944244384766e-02
8.879128098487854004e-01,4.021005630493164062e-01,7.450212538242340088e-02,8.708134293556213379e-01,2.806763947010040283e-01,5.088325738906860352e-01,1.607516780495643616e-02
4.963234364986419678e-01,9.477782249450683594e-01,8.141065239906311035e-01,8.669689297676086426e-01,4.638510942459106445e-02,5.082216858863830566e-01,5.583551153540611267e-02
9.492017626762390137e-01,4.721397757530212402e-01,3.827104270458221436e-01,6.290034651756286621e-01,2.024469338357448578e-02,4.592202603816986084e-01,2.620149217545986176e-02
9.053545594215393066e-01,9.693186879158020020e-01,9.005846381187438965e-01,6.111389994621276855e-01,9.922586679458618164e-01,4.967684745788574219e-01,2.059043850749731064e-03
5.136966705322265625e-02,9.882487058639526367e-01,1.831898540258407593e-01,1.283841952681541443e-02,5.943056941032409668e-01,5.305648446083068848e-01,3.174826875329017639e-02
