evaluation,mape
2.000000000000000000e+00,6.479210180301597788e-01
1.000000000000000000e+01,3.691579190388376563e-01
2.000000000000000000e+01,3.230216051341786021e-01
3.000000000000000000e+01,3.820093051775968473e-01
4.000000000000000000e+01,1.410976783202534390e-01
5.000000000000000000e+01,1.373252976787314450e-01
6.000000000000000000e+01,1.495362060588706077e-01
7.000000000000000000e+01,1.472308185675271219e-01
8.000000000000000000e+01,1.253231454508599296e-01
9.000000000000000000e+01,1.264019841951503076e-01
1.000000000000000000e+02,1.287982547651719545e-01
