evaluation,mape
2.000000000000000000e+00,9.948685003385593362e-01
1.000000000000000000e+01,9.146140965751916596e-01
2.000000000000000000e+01,8.834380705923621235e-01
3.000000000000000000e+01,7.157659414720127788e-01
4.000000000000000000e+01,3.286488516621306477e-01
5.000000000000000000e+01,2.284101607407193479e-01
6.000000000000000000e+01,2.050549007769210119e-01
7.000000000000000000e+01,2.071222140755197560e-01
8.000000000000000000e+01,2.863161090606326439e-02
9.000000000000000000e+01,3.306666421415236506e-02
1.000000000000000000e+02,1.680866553643006051e-02
