controllable,controllable,controllable,controllable,controllable,environmental,output
5.021253306564921193e-02,3.166613765716183027e-01,1.231302334761311679e-01,9.956891770942050135e-01,4.680934303560925214e-01,2.555479625570213909e-01,5.332400548129667683e-03
4.999691992998123169e-02,8.766460418701171875e-01,5.127110332250595093e-02,9.907482266426086426e-01,4.248513579368591309e-01,2.082181274890899658e-01,4.286076873540878296e-02
9.426438808441162109e-01,5.307458639144897461e-01,6.852645874023437500e-01,3.030914440751075745e-02,4.367681741714477539e-01,1.730280071496963501e-01,1.859745196998119354e-02
7.243321537971496582e-01,9.660043120384216309e-01,9.655227661132812500e-01,5.870078504085540771e-02,9.191776067018508911e-02,2.015803456306457520e-01,2.929224260151386261e-02
3.634847998619079590e-01,9.954321384429931641e-01,4.425062239170074463e-02,8.909550905227661133e-01,8.082845211029052734e-01,2.031866908073425293e-01,6.474800705909729004e-01
1.007483452558517456e-01,9.201604723930358887e-01,2.314010821282863617e-02,2.695643603801727295e-01,8.854066133499145508e-01,2.010993510484695435e-01,1.632514297962188721e-01
4.289635419845581055e-01,7.332856655120849609e-01,5.002759024500846863e-02,9.972168803215026855e-01,7.834227681159973145e-01,2.087353616952896118e-01,2.722264528274536133e-01
5.867285728454589844e-01,1.000000000000000000e+00,2.221761494874954224e-01,8.595010638236999512e-01,8.184071779251098633e-01,1.972631961107254028e-01,4.726322293281555176e-01
8.049111366271972656e-01,0.000000000000000000e+00,1.000000000000000000e+00,4.330101236701011658e-02,8.062193393707275391e-01,1.912872493267059326e-01,7.675289525650441647e-04
5.645903944969177246e-01,1.000000000000000000e+00,4.583936631679534912e-01,8.974017947912216187e-02,7.916771173477172852e-01,2.306147813796997070e-01,1.060947999358177185e-01
3.870714604854583740e-01,1.000000000000000000e+00,2.949317768013740514e-17,9.085305929183959961e-01,9.334743022918701172e-01,1.899539232254028320e-01,6.077283620834350586e-01
3.215889334678649902e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.808950781822204590e-01,4.163336342344337027e-17,2.290285825729370117e-01,5.967762470245361328e-01
3.803335130214691162e-01,7.146585720829492778e-17,5.692803882866725876e-17,8.863489627838134766e-01,1.000000000000000000e+00,2.184859216213226318e-01,1.381028676405549049e-03
0.000000000000000000e+00,9.809222221374511719e-01,3.875436186790466309e-01,8.962927460670471191e-01,4.468627274036407471e-01,1.716207414865493774e-01,5.086025223135948181e-02
