evaluation,mape
2.000000000000000000e+00,2.337310633157874407e-01
1.000000000000000000e+01,4.632371859679960679e-01
2.000000000000000000e+01,2.463835473316114411e-01
3.000000000000000000e+01,1.940429911533307350e-01
4.000000000000000000e+01,1.876126848315491924e-01
5.000000000000000000e+01,1.771821106674056623e-01
6.000000000000000000e+01,2.070097588274160960e-01
7.000000000000000000e+01,1.160991157978486232e-01
8.000000000000000000e+01,1.215588185652093089e-01
9.000000000000000000e+01,1.207336813691617800e-01
1.000000000000000000e+02,1.211210291516663928e-01
