controllable,controllable,controllable,controllable,controllable,environmental,output
7.797101110336928098e-01,5.497185040998837646e-01,4.471662670954661412e-01,7.214625557032170455e-01,2.689165808293479953e-01,3.892868784860841203e-01,7.376372775168552054e-02
8.014308214187622070e-01,3.386338353157043457e-01,6.773371696472167969e-01,8.138269186019897461e-01,4.403287470340728760e-01,3.443652987480163574e-01,2.125017717480659485e-02
1.069141626358032227e-01,9.637192487716674805e-01,2.062998861074447632e-01,1.696653515100479126e-01,7.704441547393798828e-01,3.474414944648742676e-01,4.525691270828247070e-02
6.375696063041687012e-01,7.354064285755157471e-02,1.056263782083988190e-02,3.479898348450660706e-02,2.470421046018600464e-01,3.153223693370819092e-01,2.778204381465911865e-01
2.782899439334869385e-01,5.929204821586608887e-01,1.009871717542409897e-02,5.845445990562438965e-01,5.706875324249267578e-01,3.256048560142517090e-01,4.294689595699310303e-01
7.659882903099060059e-01,7.793897986412048340e-01,2.720714174211025238e-02,7.983207702636718750e-01,7.815332412719726562e-01,3.080511689186096191e-01,6.443221867084503174e-02
7.731370925903320312e-01,8.621618151664733887e-01,8.505905978381633759e-03,5.853128433227539062e-01,8.164180517196655273e-01,2.837093472480773926e-01,1.250529587268829346e-01
1.756554655730724335e-02,3.687282651662826538e-02,1.788332499563694000e-02,2.848269045352935791e-01,2.266938984394073486e-01,2.715215384960174561e-01,5.413033962249755859e-01
1.436504806021586207e-18,0.000000000000000000e+00,6.404183506965637207e-01,5.372527837753295898e-01,4.529790952801704407e-02,2.230577468872070312e-01,1.056210994720458984e-01
9.332030895166099072e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.499172302080411967e-13,0.000000000000000000e+00,2.583580613136291504e-01,4.637399315834045410e-02
8.875963836908340454e-02,4.668303728103637695e-01,1.320321485400199890e-02,3.355865478515625000e-01,8.600221276283264160e-01,3.070207536220550537e-01,3.230354189872741699e-02
3.325405344367027283e-02,9.460403919219970703e-01,9.343425631523132324e-01,7.176824212074279785e-01,1.090876311063766479e-01,2.998753786087036133e-01,9.764365851879119873e-02
6.988437473773956299e-02,5.100807547569274902e-01,1.300557553768157959e-01,3.901611864566802979e-01,1.043191179633140564e-01,2.871566712856292725e-01,2.811127007007598877e-01
9.068028926849365234e-01,3.497930169105529785e-01,1.290104072540998459e-02,6.012173295021057129e-01,9.668630957603454590e-01,3.057828843593597412e-01,1.523727434687316418e-03
3.825049102306365967e-01,3.741927742958068848e-01,1.398486942052841187e-01,1.848618239164352417e-01,4.025001227855682373e-01,2.728195786476135254e-01,5.297544598579406738e-01
2.068388648331165314e-02,2.075456976890563965e-01,1.020214427262544632e-02,3.608763813972473145e-01,3.731144964694976807e-01,2.728547453880310059e-01,5.442892909049987793e-01
1.862498670816421509e-01,8.549785927555785068e-16,0.000000000000000000e+00,2.159717082977294922e-01,3.431210815906524658e-01,3.022802472114562988e-01,7.256566286087036133e-01
2.138213664293289185e-01,1.453587205673355625e-15,0.000000000000000000e+00,1.000000000000000000e+00,3.205530941486358643e-01,2.823451161384582520e-01,4.664673935621976852e-03
1.000000000000000000e+00,4.321992397308349609e-02,8.617156744003295898e-01,2.717174291610717773e-01,3.385927081108093262e-01,2.454547286033630371e-01,7.692965120077133179e-02
9.450873136520385742e-01,3.485479056835174561e-01,1.928479781119390638e-17,2.588352262973785400e-01,3.478856086730957031e-01,2.561098039150238037e-01,1.170661896467208862e-01
1.450875103473663330e-01,6.207139492034912109e-01,0.000000000000000000e+00,1.254743933677673340e-01,3.298569917678833008e-01,2.254547774791717529e-01,2.203602045774459839e-01
2.816431820392608643e-01,6.504593044519424438e-02,5.312243476510047913e-02,5.784088373184204102e-01,5.661178827285766602e-01,2.313614934682846069e-01,8.267675340175628662e-02
9.022558331489562988e-01,8.158714175224304199e-01,9.227028489112854004e-01,1.065651029348373413e-01,9.152367711067199707e-01,2.160751223564147949e-01,3.144523128867149353e-03
9.346579313278198242e-01,9.220858216285705566e-01,7.917311191558837891e-01,9.459788799285888672e-01,9.171409606933593750e-01,1.900838613510131836e-01,4.544584080576896667e-03
4.970367997884750366e-02,8.863557875156402588e-02,7.582740783691406250e-01,2.685330994427204132e-02,5.976580381393432617e-01,1.401461809873580933e-01,1.104240864515304565e-01
9.462839365005493164e-01,5.417857170104980469e-01,9.055418968200683594e-01,9.197846651077270508e-01,3.930982574820518494e-02,1.509410589933395386e-01,2.374102594330906868e-03
2.355163842439651489e-01,5.913158506155014038e-02,4.795132592873154289e-17,2.519972324371337891e-01,3.393269777297973633e-01,1.434811204671859741e-01,2.628788352012634277e-01
4.302318021655082703e-02,9.738705754280090332e-01,5.415496826171875000e-01,9.644514918327331543e-01,9.711199402809143066e-01,1.923907697200775146e-01,4.830875247716903687e-02
7.485280632972717285e-01,2.945698052644729614e-02,8.051698207855224609e-01,3.468507528305053711e-02,2.030852437019348145e-02,2.246969938278198242e-01,2.672205865383148193e-02
1.111816540360450745e-01,1.547584682703018188e-01,1.375978589057922363e-01,1.351852118968963623e-01,6.596925854682922363e-01,2.170945107936859131e-01,6.535962969064712524e-02
1.529061943292617798e-01,3.024116754531860352e-01,8.558365106582641602e-01,9.163852334022521973e-01,2.981915175914764404e-01,1.737261265516281128e-01,2.440249547362327576e-02
8.667634725570678711e-01,4.496517181396484375e-01,5.480535030364990234e-01,3.515990823507308960e-02,3.603691160678863525e-01,1.651022583246231079e-01,4.290525242686271667e-02
9.068787693977355957e-01,1.581189185380935669e-01,4.249593615531921387e-01,9.582590460777282715e-01,5.240874886512756348e-01,1.825669854879379272e-01,7.188345189206302166e-04
