controllable,controllable,controllable,controllable,controllable,environmental,output
4.046627879142761230e-01,8.825126290321350098e-01,8.489756584167480469e-01,5.740451812744140625e-01,1.357089430093765259e-01,2.815240621566772461e-02,-3.198392152786254883e+00
4.046047627925872803e-01,8.820221424102783203e-01,8.160198330879211426e-01,5.736051797866821289e-01,1.649054288864135742e-01,9.663105756044387817e-02,-3.056254863739013672e+00
1.912642419338226318e-01,1.518650650978088379e-01,4.948193132877349854e-01,2.683392167091369629e-01,3.163957595825195312e-01,3.363533914089202881e-01,-1.485314130783081055e+00
1.910436451435089111e-01,1.523281633853912354e-01,4.955119490623474121e-01,2.681283950805664062e-01,3.166029453277587891e-01,3.249922692775726318e-01,-1.401716828346252441e+00
4.034658670425415039e-01,8.753976821899414062e-01,6.164153218269348145e-01,5.679798722267150879e-01,2.685374617576599121e-01,2.315510958433151245e-01,-1.927245140075683594e+00
4.044739305973052979e-01,8.812234997749328613e-01,7.683496475219726562e-01,5.729302763938903809e-01,1.966958642005920410e-01,1.389683932065963745e-01,-2.785296201705932617e+00
4.046372771263122559e-01,8.823152780532836914e-01,8.372538685798645020e-01,5.738928914070129395e-01,1.475386172533035278e-01,6.197042390704154968e-02,-3.178696870803833008e+00
4.045172929763793945e-01,8.815530538558959961e-01,7.878386378288269043e-01,5.732325911521911621e-01,1.849190592765808105e-01,1.246611997485160828e-01,-2.889834880828857422e+00
1.907492130994796753e-01,1.532558351755142212e-01,4.966523349285125732e-01,2.677871286869049072e-01,3.169240355491638184e-01,3.070170283317565918e-01,-1.273775577545166016e+00
4.043224453926086426e-01,8.803072571754455566e-01,7.252216339111328125e-01,5.721440911293029785e-01,2.194716632366180420e-01,1.648200154304504395e-01,-2.569787025451660156e+00
4.044077694416046143e-01,8.808200955390930176e-01,7.481936812400817871e-01,5.725821852684020996e-01,2.081887423992156982e-01,1.516772210597991943e-01,-2.683154106140136719e+00
4.045567810535430908e-01,8.818039894104003906e-01,8.041198849678039551e-01,5.734625458717346191e-01,1.741435974836349487e-01,1.105052009224891663e-01,-2.980733156204223633e+00
4.025206863880157471e-01,8.694646954536437988e-01,5.708447098731994629e-01,5.629637837409973145e-01,2.862564325332641602e-01,2.701499462127685547e-01,-1.554718732833862305e+00
4.017515778541564941e-01,8.646312355995178223e-01,5.514662265777587891e-01,5.589993596076965332e-01,2.928574383258819580e-01,2.894402146339416504e-01,-1.380789399147033691e+00
4.035927355289459229e-01,8.760253190994262695e-01,6.242784261703491211e-01,5.684940814971923828e-01,2.651736438274383545e-01,2.257192730903625488e-01,-1.985017418861389160e+00
4.039285480976104736e-01,8.779986500740051270e-01,6.570678353309631348e-01,5.701735019683837891e-01,2.509799301624298096e-01,2.038313001394271851e-01,-2.201565504074096680e+00
4.027330875396728516e-01,8.706856966018676758e-01,5.776948332786560059e-01,5.640286803245544434e-01,2.838213741779327393e-01,2.635921239852905273e-01,-1.616121530532836914e+00
4.046214520931243896e-01,8.822143673896789551e-01,8.298856019973754883e-01,5.737931728363037109e-01,1.539250016212463379e-01,7.614015787839889526e-02,-3.140660285949707031e+00
4.041360616683959961e-01,8.791809082031250000e-01,6.866437196731567383e-01,5.711856484413146973e-01,2.377543747425079346e-01,1.863668262958526611e-01,-2.370823621749877930e+00
1.914680451154708862e-01,1.514368951320648193e-01,4.941016137599945068e-01,2.685887217521667480e-01,3.162172138690948486e-01,3.463827669620513916e-01,-1.560658097267150879e+00
4.031230807304382324e-01,8.732216954231262207e-01,5.949823856353759766e-01,5.661182403564453125e-01,2.772242724895477295e-01,2.484029084444046021e-01,-1.761769771575927734e+00
4.042094945907592773e-01,8.798425197601318359e-01,7.070596814155578613e-01,5.717747211456298828e-01,2.283489108085632324e-01,1.749420911073684692e-01,-2.478046894073486328e+00
4.046225845813751221e-01,8.823860287666320801e-01,8.427438735961914062e-01,5.739843845367431641e-01,1.422393023967742920e-01,4.891943559050559998e-02,-3.198321104049682617e+00
4.046732485294342041e-01,8.824396133422851562e-01,8.455516695976257324e-01,5.739721655845642090e-01,1.391707211732864380e-01,3.955566510558128357e-02,-3.203111886978149414e+00
4.046673476696014404e-01,8.825552463531494141e-01,8.540996909141540527e-01,5.740847587585449219e-01,1.306828707456588745e-01,7.194548845291137695e-03,-3.159723520278930664e+00
