evaluation,mape
2.000000000000000000e+00,9.163053960678059218e-01
1.000000000000000000e+01,6.214267227312573194e-01
2.000000000000000000e+01,8.216925178059608648e-01
3.000000000000000000e+01,5.319770035943338637e-01
4.000000000000000000e+01,1.311214338757487052e-01
5.000000000000000000e+01,1.380692193459995554e-01
6.000000000000000000e+01,1.093358849870097460e-01
7.000000000000000000e+01,8.115208346022939612e-02
8.000000000000000000e+01,8.231804054768927792e-02
9.000000000000000000e+01,8.355526946676022915e-02
1.000000000000000000e+02,8.545346748228542511e-02
