evaluation,mape
2.000000000000000000e+00,9.423669102500457084e-01
1.000000000000000000e+01,6.529649451318819686e-01
2.000000000000000000e+01,3.265954084530121038e-01
3.000000000000000000e+01,3.879408745353644938e-02
4.000000000000000000e+01,1.243246911163838758e-02
5.000000000000000000e+01,1.000340193868880928e-02
6.000000000000000000e+01,1.410525116207068073e-02
7.000000000000000000e+01,1.406597650479095643e-02
8.000000000000000000e+01,1.311799675495109625e-02
9.000000000000000000e+01,1.413511780297981545e-02
1.000000000000000000e+02,1.376844842743819158e-02
