evaluation,mape
2.000000000000000000e+00,9.960431670051609343e-01
1.000000000000000000e+01,6.798509797216309991e-01
2.000000000000000000e+01,4.424867531418719691e-01
3.000000000000000000e+01,2.706380917362536942e-01
4.000000000000000000e+01,3.627556328646239225e-01
5.000000000000000000e+01,2.119333514929346851e-01
6.000000000000000000e+01,1.850687482076402435e-01
7.000000000000000000e+01,1.864532108630767571e-01
8.000000000000000000e+01,1.922046416395825907e-01
9.000000000000000000e+01,1.962031773102648480e-01
1.000000000000000000e+02,1.883209894217858227e-01
