X1,X2,X3,X4,Y1,Y2,Y3,Y4,WD,WS,AEP
2.644494420527821057e+05,2.639252466156422743e+05,2.629172408784707659e+05,2.640761362660264713e+05,6.506432771065794863e+06,6.505542876459092833e+06,6.506156807575306855e+06,6.505810847382894717e+06,1.050000000000000000e+02,6.000000000000000000e+00,2.752773801601772874e+00
2.638044037579298019e+05,2.639627722172737122e+05,2.631230513467192650e+05,2.636228863327503204e+05,6.505613996510148048e+06,6.505438508905410767e+06,6.505535801707148552e+06,6.506007171006441116e+06,1.050000004470348358e+02,6.000000059604644775e+00,1.972098739941036794e+00
2.644984484462738037e+05,2.638458798377513885e+05,2.633031530483365059e+05,2.640653901486396790e+05,6.506315232838630676e+06,6.506052602584600449e+06,6.506363590426683426e+06,6.506047823031187057e+06,1.050000004470348358e+02,6.000000059604644775e+00,2.250148334477400258e+00
2.635537026821374893e+05,2.647688682942390442e+05,2.629926345518529415e+05,2.633011204301118851e+05,6.506340813596487045e+06,6.505079341502428055e+06,6.506563865537881851e+06,6.505811543287277222e+06,1.050000004470348358e+02,6.000000059604644775e+00,1.243149349600066067e+00
2.642005621342658997e+05,2.642817441015243530e+05,2.628780000000000000e+05,2.641219600884914398e+05,6.506611154396772385e+06,6.504714000000000000e+06,6.505509468071103096e+06,6.504725376040894538e+06,1.050000004470348358e+02,6.000000059604644775e+00,1.806366553022621169e+00
2.644988827555179596e+05,2.639750184922218323e+05,2.628780000000000000e+05,2.640225832252502441e+05,6.506614000000000000e+06,6.505123400476515293e+06,6.505921227945327759e+06,6.505702896214962006e+06,1.050000004470348358e+02,6.000000059604644775e+00,3.483574693380500520e+00
2.645271196513175964e+05,2.639995919017791748e+05,2.628780000000000000e+05,2.639943175642490387e+05,6.506614000000000000e+06,6.504830267458349466e+06,6.505793154282808304e+06,6.505650439925432205e+06,1.050000004470348358e+02,6.000000059604644775e+00,3.429780674756209180e+00
2.647780000000000000e+05,2.638917073338031769e+05,2.628780000000000000e+05,2.642816812484264374e+05,6.506614000000000000e+06,6.506087724895715714e+06,6.506368752761125565e+06,6.505659785784721375e+06,1.050000004470348358e+02,6.000000059604644775e+00,1.664483052893279469e+00
2.643393073468208313e+05,2.639972533135414124e+05,2.628780000000000000e+05,2.640067736892700195e+05,6.506614000000000000e+06,6.506413151510000229e+06,6.506007642348051071e+06,6.505696710450887680e+06,1.050000004470348358e+02,6.000000059604644775e+00,3.063486952896740334e+00
2.646701026349067688e+05,2.639115624575614929e+05,2.628780000000000000e+05,2.640042044131755829e+05,6.506614000000000000e+06,6.504714000000000000e+06,6.505854514308214188e+06,6.505852106411695480e+06,1.050000004470348358e+02,6.000000059604644775e+00,3.028861502501333014e+00
2.646317046015262604e+05,2.639909463732242584e+05,2.640477044193744659e+05,2.640255244104862213e+05,6.506614000000000000e+06,6.504714000000000000e+06,6.505728401209354401e+06,6.505071880896329880e+06,1.050000004470348358e+02,6.000000059604644775e+00,3.917916076276799053e+00
2.647780000000000000e+05,2.640055561511516571e+05,2.641924425332546234e+05,2.640337885169982910e+05,6.506614000000000000e+06,6.504714000000000000e+06,6.505151331289052963e+06,6.504871489478588104e+06,1.050000004470348358e+02,6.000000059604644775e+00,3.104480303833310639e+00
2.647780000000000000e+05,2.640064895479679108e+05,2.647780000000000000e+05,2.640373187093734741e+05,6.505999539621114731e+06,6.504714000000000000e+06,6.505786503745555878e+06,6.504871001814991236e+06,1.050000004470348358e+02,6.000000059604644775e+00,2.680003034895745984e+00
