evaluation,mape
2.000000000000000000e+00,8.243682946276337242e-01
1.000000000000000000e+01,7.017539771407592664e-01
2.000000000000000000e+01,6.063981625488148453e-01
3.000000000000000000e+01,5.540001501760872804e-01
4.000000000000000000e+01,4.327001826286684394e-01
5.000000000000000000e+01,3.485278767537925426e-01
6.000000000000000000e+01,2.228736553770407636e-01
7.000000000000000000e+01,1.546321742541313105e-01
8.000000000000000000e+01,8.600579285858982181e-02
9.000000000000000000e+01,4.799591942816579249e-02
1.000000000000000000e+02,4.325391165042503233e-02
