evaluation,mape
2.000000000000000000e+00,7.431862427936640758e-01
1.000000000000000000e+01,5.808032447549829058e-01
2.000000000000000000e+01,4.297723953321566648e-01
3.000000000000000000e+01,3.513756506979320293e-01
4.000000000000000000e+01,2.443613312036174989e-01
5.000000000000000000e+01,2.363487930436015683e-01
6.000000000000000000e+01,1.763570096941398102e-01
7.000000000000000000e+01,1.592301179088146390e-01
8.000000000000000000e+01,1.460991403087554819e-01
9.000000000000000000e+01,1.349394338675082017e-01
1.000000000000000000e+02,1.188848140367711054e-01
