controllable,environmental,output
-1.204823829863348905e+00,5.578714310375458396e+00,4.760165322014554334e+00
4.569029808044433594e+00,6.193767070770263672e+00,7.131291389465332031e+00
7.500000000000000000e+00,5.942817211151123047e+00,7.364569664001464844e+00
-7.500000000000000000e+00,7.256162643432617188e+00,2.218835067749023438e+01
-7.500000000000000000e+00,6.006356716156005859e+00,2.249977302551269531e+01
-7.500000000000000000e+00,4.935627937316894531e+00,2.034491539001464844e+01
-7.500000000000000000e+00,4.365868091583251953e+00,2.057388687133789062e+01
-7.344376087188720703e+00,4.724337100982666016e+00,2.477536773681640625e+01
-7.128715038299560547e+00,4.956749916076660156e+00,3.041916847229003906e+01
-6.912291049957275391e+00,4.015285015106201172e+00,3.512497329711914062e+01
-6.738318443298339844e+00,4.324078559875488281e+00,3.765204620361328125e+01
-6.752545356750488281e+00,3.412408113479614258e+00,3.677711486816406250e+01
-6.742510795593261719e+00,4.533951759338378906e+00,3.751968383789062500e+01
-6.736009120941162109e+00,3.609342336654663086e+00,3.716904449462890625e+01
-6.732905387878417969e+00,5.064668178558349609e+00,3.753443527221679688e+01
-6.728757858276367188e+00,5.288333892822265625e+00,3.790300369262695312e+01
-6.727161407470703125e+00,5.566253662109375000e+00,3.863904953002929688e+01
-6.740334987640380859e+00,7.039259910583496094e+00,3.870177841186523438e+01
-6.729206562042236328e+00,6.607201099395751953e+00,3.915189361572265625e+01
-6.724700450897216797e+00,6.272851943969726562e+00,3.974949264526367188e+01
-6.730075359344482422e+00,7.156045436859130859e+00,3.902822113037109375e+01
-6.719709873199462891e+00,6.073813438415527344e+00,3.981977081298828125e+01
-6.706451416015625000e+00,5.273941993713378906e+00,3.808898925781250000e+01
-6.726197719573974609e+00,6.730404853820800781e+00,3.895822906494140625e+01
-6.709309101104736328e+00,5.395827770233154297e+00,3.833973693847656250e+01
-6.723989963531494141e+00,6.293048858642578125e+00,3.973779678344726562e+01
-6.729650020599365234e+00,7.550399303436279297e+00,4.075852966308593750e+01
-6.724579811096191406e+00,6.254836082458496094e+00,3.976502990722656250e+01
-6.727851867675781250e+00,6.725894927978515625e+00,3.894879150390625000e+01
-6.729213714599609375e+00,7.125831127166748047e+00,3.896474075317382812e+01
-6.726625442504882812e+00,6.393453598022460938e+00,3.958078002929687500e+01
-6.716653823852539062e+00,5.737441062927246094e+00,3.923295593261718750e+01
-6.714437484741210938e+00,5.604098796844482422e+00,3.887417602539062500e+01
-6.696091651916503906e+00,4.180324554443359375e+00,3.805628204345703125e+01
-6.689444541931152344e+00,4.090287685394287109e+00,3.808019256591796875e+01
-6.690186977386474609e+00,3.108012914657592773e+00,3.717776489257812500e+01
-6.686499118804931641e+00,2.197450160980224609e+00,3.709393692016601562e+01
-6.667231082916259766e+00,2.634380340576171875e+00,3.729140090942382812e+01
-6.662783145904541016e+00,2.254384756088256836e+00,3.728981781005859375e+01
-6.665355205535888672e+00,1.158777594566345215e+00,3.709080505371093750e+01
-6.660901069641113281e+00,1.028642654418945312e+00,3.712170028686523438e+01
-6.626198291778564453e+00,2.500946998596191406e+00,3.755646514892578125e+01
-6.608477115631103516e+00,3.665467739105224609e+00,3.821583175659179688e+01
-6.615412235260009766e+00,2.638434171676635742e+00,3.762065124511718750e+01
-6.603098869323730469e+00,3.927840232849121094e+00,3.852997589111328125e+01
-6.612218379974365234e+00,4.876561164855957031e+00,3.839488983154296875e+01
-6.621146678924560547e+00,5.163289070129394531e+00,3.852669525146484375e+01
-6.619138240814208984e+00,4.874275684356689453e+00,3.835880661010742188e+01
-6.612038135528564453e+00,4.283180236816406250e+00,3.864436340332031250e+01
