evaluation,mape
2.000000000000000000e+00,8.690395042439452711e-01
1.000000000000000000e+01,6.949962919213813484e-01
2.000000000000000000e+01,6.114634088507117093e-01
3.000000000000000000e+01,5.770412353060235811e-01
4.000000000000000000e+01,5.583194995532653193e-01
5.000000000000000000e+01,5.624673845227062818e-01
6.000000000000000000e+01,5.460285107590255871e-01
7.000000000000000000e+01,5.348958393410755408e-01
8.000000000000000000e+01,5.348621839224142471e-01
9.000000000000000000e+01,5.341845906467324046e-01
1.000000000000000000e+02,5.202043221198373590e-01
