controllable,environmental,output
-2.140656524850412801e+00,4.375874804156413944e+00,8.308939612303223754e+00
-9.408307075500488281e-01,4.849233150482177734e+00,2.800326347351074219e+00
-2.233945608139038086e+00,5.501131534576416016e+00,9.405939102172851562e+00
-2.546541452407836914e+00,5.911494731903076172e+00,1.139863204956054688e+01
-2.864944934844970703e+00,6.746451854705810547e+00,1.077995109558105469e+01
-2.509276390075683594e+00,7.577577590942382812e+00,1.272871685028076172e+01
-2.557844638824462891e+00,8.795413970947265625e+00,1.260657501220703125e+01
-2.716059446334838867e+00,1.000000000000000000e+01,1.866513633728027344e+01
-2.814969539642333984e+00,1.000000000000000000e+01,1.860216140747070312e+01
-2.898767471313476562e+00,1.000000000000000000e+01,1.846720504760742188e+01
-2.974005222320556641e+00,1.000000000000000000e+01,1.828293991088867188e+01
-3.039783477783203125e+00,1.000000000000000000e+01,1.807449722290039062e+01
-3.117413997650146484e+00,8.758072853088378906e+00,1.192906093597412109e+01
-2.845040559768676758e+00,8.614207267761230469e+00,1.323641395568847656e+01
-2.866329908370971680e+00,8.285433769226074219e+00,1.441464233398437500e+01
-2.840054035186767578e+00,8.230596542358398438e+00,1.456950759887695312e+01
-3.243798017501831055e+00,7.331559181213378906e+00,1.017597389221191406e+01
-2.815039157867431641e+00,5.922459125518798828e+00,1.148355102539062500e+01
-2.646644830703735352e+00,6.502288818359375000e+00,1.135436820983886719e+01
-3.042333841323852539e+00,5.468194961547851562e+00,9.750019073486328125e+00
-2.618609905242919922e+00,6.093842029571533203e+00,1.171031379699707031e+01
-2.565176963806152344e+00,6.719486236572265625e+00,1.085670471191406250e+01
-2.752040147781372070e+00,7.775619506835937500e+00,1.392596054077148438e+01
-2.761080026626586914e+00,7.794488906860351562e+00,1.400462722778320312e+01
-2.769523620605468750e+00,7.980669021606445312e+00,1.460742950439453125e+01
-2.772696971893310547e+00,8.017539978027343750e+00,1.467020797729492188e+01
-2.766212224960327148e+00,7.979254722595214844e+00,1.460672473907470703e+01
-2.814418554306030273e+00,9.059794425964355469e+00,1.257353210449218750e+01
-2.802379131317138672e+00,8.776531219482421875e+00,1.271751976013183594e+01
-2.687083244323730469e+00,8.612222671508789062e+00,1.334616470336914062e+01
-2.831719398498535156e+00,7.424152374267578125e+00,1.202080154418945312e+01
-2.900468826293945312e+00,8.170636177062988281e+00,1.454054450988769531e+01
-2.909226894378662109e+00,9.241553306579589844e+00,1.314772415161132812e+01
-2.704734802246093750e+00,9.099231719970703125e+00,1.273939704895019531e+01
-2.578240156173706055e+00,7.780860900878906250e+00,1.387814331054687500e+01
-2.732947826385498047e+00,6.908942699432373047e+00,1.076329898834228516e+01
-2.391979455947875977e+00,7.244742870330810547e+00,1.083903884887695312e+01
-2.949837207794189453e+00,8.334616661071777344e+00,1.410166168212890625e+01
-2.979439973831176758e+00,8.893013000488281250e+00,1.214503097534179688e+01
-2.668666362762451172e+00,8.760848999023437500e+00,1.280487346649169922e+01
-2.799792528152465820e+00,7.574515342712402344e+00,1.285919570922851562e+01
-2.756570339202880859e+00,7.826882839202880859e+00,1.414256572723388672e+01
-2.782866716384887695e+00,7.292557716369628906e+00,1.147064685821533203e+01
-2.776988744735717773e+00,6.523986816406250000e+00,1.130259132385253906e+01
-4.109955787658691406e+00,5.761520862579345703e+00,5.129133224487304688e+00
-2.668733119964599609e+00,6.702181339263916016e+00,1.097917938232421875e+01
6.904124259948730469e+00,5.626150131225585938e+00,1.333508491516113281e+01
6.738510608673095703e+00,4.268425941467285156e+00,1.434092044830322266e+01
6.971866130828857422e+00,3.249944925308227539e+00,1.055026817321777344e+01
6.382674694061279297e+00,3.259697914123535156e+00,1.667592620849609375e+01
6.236114978790283203e+00,3.584671974182128906e+00,1.761240386962890625e+01
6.163118839263916016e+00,4.134141445159912109e+00,1.827345848083496094e+01
6.177664756774902344e+00,5.545794486999511719e+00,1.908328437805175781e+01
6.163694858551025391e+00,6.160052776336669922e+00,2.029707527160644531e+01
6.144395351409912109e+00,6.184271335601806641e+00,2.031303787231445312e+01
6.045112609863281250e+00,5.272293567657470703e+00,1.839752960205078125e+01
6.226832389831542969e+00,5.347738265991210938e+00,1.845574188232421875e+01
6.234705924987792969e+00,5.758893489837646484e+00,1.957241058349609375e+01
6.031114578247070312e+00,5.186762809753417969e+00,1.822681045532226562e+01
6.236758232116699219e+00,4.781476497650146484e+00,1.792441368103027344e+01
6.007422924041748047e+00,3.835999965667724609e+00,1.796791839599609375e+01
6.041165828704833984e+00,4.620148658752441406e+00,1.813270378112792969e+01
6.205612182617187500e+00,4.460665225982666016e+00,1.817302513122558594e+01
6.248816967010498047e+00,5.147488117218017578e+00,1.802678489685058594e+01
6.045807361602783203e+00,6.241167545318603516e+00,2.026030540466308594e+01
5.945943355560302734e+00,5.693883419036865234e+00,1.928632354736328125e+01
5.903505802154541016e+00,4.279999732971191406e+00,1.789018249511718750e+01
5.948435783386230469e+00,5.344200611114501953e+00,1.832711219787597656e+01
6.063432693481445312e+00,5.851539134979248047e+00,1.994521331787109375e+01
6.096201896667480469e+00,7.131935119628906250e+00,1.955137252807617188e+01
6.090801715850830078e+00,6.750676155090332031e+00,1.946809005737304688e+01
6.092580318450927734e+00,5.469857692718505859e+00,1.891476631164550781e+01
5.977905750274658203e+00,6.476863384246826172e+00,1.980399703979492188e+01
6.111940860748291016e+00,7.885923385620117188e+00,2.293634605407714844e+01
6.114650249481201172e+00,9.013373374938964844e+00,2.111840820312500000e+01
6.114937305450439453e+00,9.327987670898437500e+00,2.249023437500000000e+01
6.109993934631347656e+00,9.900318145751953125e+00,2.688514328002929688e+01
6.074198246002197266e+00,9.372034072875976562e+00,2.280474472045898438e+01
6.212701797485351562e+00,8.537082672119140625e+00,2.210831832885742188e+01
5.986543655395507812e+00,9.247932434082031250e+00,2.181120872497558594e+01
6.213261127471923828e+00,7.925521850585937500e+00,2.294222831726074219e+01
6.235728740692138672e+00,7.714691638946533203e+00,2.203906440734863281e+01
6.252439975738525391e+00,6.767470836639404297e+00,1.922825622558593750e+01
6.199498176574707031e+00,5.639006137847900391e+00,1.931831550598144531e+01
5.951485633850097656e+00,5.814509868621826172e+00,1.962299537658691406e+01
6.185150146484375000e+00,5.957743167877197266e+00,2.010750198364257812e+01
5.988914489746093750e+00,6.490167617797851562e+00,1.980737304687500000e+01
6.203630924224853516e+00,5.895645618438720703e+00,1.996419906616210938e+01
6.050000667572021484e+00,4.440217018127441406e+00,1.824538421630859375e+01
6.012078762054443359e+00,3.930828094482421875e+00,1.807222938537597656e+01
6.001201152801513672e+00,2.766578912734985352e+00,1.720171546936035156e+01
6.022752761840820312e+00,1.697500109672546387e+00,1.707970809936523438e+01
5.914043426513671875e+00,1.750036001205444336e+00,1.677530288696289062e+01
6.137799739837646484e+00,1.185877561569213867e+00,1.709714889526367188e+01
6.044245243072509766e+00,3.558602556586265564e-02,1.717537879943847656e+01
5.861932277679443359e+00,2.527318596839904785e-01,1.654249763488769531e+01
6.192129611968994141e+00,8.242058157920837402e-01,1.703207778930664062e+01
6.151229381561279297e+00,-4.010568261146545410e-01,1.728745651245117188e+01
6.212953090667724609e+00,8.670814633369445801e-01,1.698955154418945312e+01
5.978847503662109375e+00,9.150885939598083496e-01,1.692680549621582031e+01
