evaluation,mape
2.000000000000000000e+00,7.543799004551985377e-01
1.000000000000000000e+01,7.187105276344493143e-01
2.000000000000000000e+01,6.244618304365001649e-01
3.000000000000000000e+01,6.140262551664075197e-01
4.000000000000000000e+01,5.840281676589340609e-01
5.000000000000000000e+01,5.344733045269195459e-01
6.000000000000000000e+01,5.295009544974975668e-01
7.000000000000000000e+01,5.262705311715567547e-01
8.000000000000000000e+01,5.236512473692429559e-01
9.000000000000000000e+01,5.223388037392474592e-01
1.000000000000000000e+02,5.216381465565460562e-01
