evaluation,mape
2.000000000000000000e+00,7.061372168805537530e-01
1.000000000000000000e+01,4.475597773170164051e-01
2.000000000000000000e+01,2.442437475268267044e-01
3.000000000000000000e+01,2.282701153952929607e-01
4.000000000000000000e+01,2.344543685732205784e-01
5.000000000000000000e+01,2.038011754270195042e-01
6.000000000000000000e+01,1.669792681083765717e-01
7.000000000000000000e+01,1.268124026497210455e-01
8.000000000000000000e+01,1.123104513205704647e-01
9.000000000000000000e+01,8.952900001014384157e-02
1.000000000000000000e+02,5.681213086493534792e-02
