evaluation,mape
2.000000000000000000e+00,8.592952744048359959e-01
1.000000000000000000e+01,7.433796875162085316e-01
2.000000000000000000e+01,7.414075664963314383e-01
3.000000000000000000e+01,7.408076069102889072e-01
4.000000000000000000e+01,7.446329348776195012e-01
5.000000000000000000e+01,6.795345071293962258e-01
6.000000000000000000e+01,6.102307218109589426e-01
7.000000000000000000e+01,5.974034900362888978e-01
8.000000000000000000e+01,5.596091230146031936e-01
9.000000000000000000e+01,5.549568420173881522e-01
1.000000000000000000e+02,5.219020896409114485e-01
