evaluation,mape
2.000000000000000000e+00,7.485091983709817320e-01
1.000000000000000000e+01,5.295135328768727501e-01
2.000000000000000000e+01,2.495190316727955437e-01
3.000000000000000000e+01,1.998709788178411884e-01
4.000000000000000000e+01,1.778524664039272674e-01
5.000000000000000000e+01,1.079653964144596384e-01
6.000000000000000000e+01,9.117123306034241592e-02
7.000000000000000000e+01,5.556157316201168483e-02
8.000000000000000000e+01,5.613582655563998519e-02
9.000000000000000000e+01,5.611089718621850575e-02
1.000000000000000000e+02,5.529781212948803315e-02
