controllable,environmental,output
-6.496194839477539062e+00,-4.446087360382080078e+00,-4.065211868286132812e+01
-6.496088027954101562e+00,-4.272554397583007812e+00,-4.089076614379882812e+01
-6.496198177337646484e+00,-6.115151882171630859e+00,-4.394104385375976562e+01
-6.496149063110351562e+00,-7.755441188812255859e+00,-4.662455368041992188e+01
-6.496186733245849609e+00,-2.149392366409301758e+00,-3.892158508300781250e+01
-6.496089935302734375e+00,-6.520994186401367188e+00,-4.290176773071289062e+01
-6.496092319488525391e+00,-5.994306564331054688e+00,-4.383006286621093750e+01
-6.496200561523437500e+00,-2.555718660354614258e+00,-3.883175659179687500e+01
-6.496179580688476562e+00,-1.819886803627014160e+00,-3.867050933837890625e+01
-6.496084690093994141e+00,-7.925455093383789062e+00,-4.760528182983398438e+01
-6.496197700500488281e+00,-4.125653266906738281e+00,-4.093616485595703125e+01
-6.496119499206542969e+00,-6.705193042755126953e+00,-4.216633987426757812e+01
-6.496197700500488281e+00,-7.600615024566650391e+00,-4.536857604980468750e+01
-6.496195793151855469e+00,-5.602328300476074219e+00,-4.223231124877929688e+01
-6.496196269989013672e+00,-3.611510038375854492e+00,-3.993703460693359375e+01
-6.496196746826171875e+00,-7.110564231872558594e+00,-4.194936370849609375e+01
-6.496190547943115234e+00,-4.758690357208251953e+00,-4.007172775268554688e+01
-6.496109485626220703e+00,-3.153241157531738281e+00,-3.885462570190429688e+01
-6.496194839477539062e+00,-3.437651157379150391e+00,-3.944169235229492188e+01
-6.496196746826171875e+00,-8.279254913330078125e+00,-4.750757980346679688e+01
-6.496100425720214844e+00,-5.414533615112304688e+00,-4.123161697387695312e+01
-6.496199131011962891e+00,-2.424330711364746094e+00,-3.890087890625000000e+01
-6.496090888977050781e+00,-6.905913352966308594e+00,-4.170643997192382812e+01
-6.496197700500488281e+00,-2.867024183273315430e+00,-3.869007492065429688e+01
-6.496098518371582031e+00,-5.000785350799560547e+00,-3.996586227416992188e+01
