evaluation,mape
2.000000000000000000e+00,7.986598770492069344e-01
1.000000000000000000e+01,6.651564667679200626e-01
2.000000000000000000e+01,5.998058405754670419e-01
3.000000000000000000e+01,5.456574270276944860e-01
4.000000000000000000e+01,5.417225158993886902e-01
5.000000000000000000e+01,5.412649691835091925e-01
6.000000000000000000e+01,5.457040658694178870e-01
7.000000000000000000e+01,5.334515263844440414e-01
8.000000000000000000e+01,5.330753289303934439e-01
9.000000000000000000e+01,5.330345887875340694e-01
1.000000000000000000e+02,5.330398389162557260e-01
