evaluation,mape
2.000000000000000000e+00,7.467358877296882413e-01
1.000000000000000000e+01,5.377177032633244647e-01
2.000000000000000000e+01,4.155224482820040754e-01
3.000000000000000000e+01,3.773763403534395877e-01
4.000000000000000000e+01,3.188529939155715920e-01
5.000000000000000000e+01,2.956748271508076176e-01
6.000000000000000000e+01,2.691120282868934011e-01
7.000000000000000000e+01,1.963355694554622943e-01
8.000000000000000000e+01,1.849056776155046655e-01
9.000000000000000000e+01,1.525166600960777552e-01
1.000000000000000000e+02,1.242756862398251144e-01
