evaluation,mape
2.000000000000000000e+00,8.171850796428163921e-01
1.000000000000000000e+01,4.262024367956676052e-01
2.000000000000000000e+01,3.156438051941038436e-01
3.000000000000000000e+01,2.956750294421791603e-01
4.000000000000000000e+01,2.891236914781030731e-01
5.000000000000000000e+01,2.859180421703853003e-01
6.000000000000000000e+01,2.616924225361523804e-01
7.000000000000000000e+01,2.108728795903130893e-01
8.000000000000000000e+01,1.686063220709912713e-01
9.000000000000000000e+01,1.431868360195055478e-01
1.000000000000000000e+02,9.085479920656101827e-02
