controllable,controllable,controllable,controllable,controllable,environmental,output
8.565417796758726388e-01,4.132304318157956624e-01,9.678006581975303613e-01,3.563997507659356634e-01,5.282658958583672515e-01,7.106313734593004972e-01,2.159695026082461555e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.181012034416198730e-01,2.510303165763616562e-04
8.624908328056335449e-01,3.758695125579833984e-01,1.000000000000000000e+00,3.879720866680145264e-01,5.534809231758117676e-01,7.096194028854370117e-01,1.591647565364837646e-01
8.140635490417480469e-01,6.807196736335754395e-01,7.376179695129394531e-01,1.309688985347747803e-01,3.486555814743041992e-01,6.937097311019897461e-01,3.177307844161987305e-01
8.633645772933959961e-01,9.720016270875930786e-02,7.838635444641113281e-01,1.264474820345640182e-02,6.977303028106689453e-01,7.310136556625366211e-01,3.191338852047920227e-02
3.871539533138275146e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.446715235710144043e-01,1.939354697242379189e-03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.054292927859831683e-16,7.763714194297790527e-01,4.603230045177042484e-04
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.274029201635360625e-14,1.000000000000000000e+00,7.982094883918762207e-01,2.559098880738019943e-03
1.000000000000000000e+00,2.449610177855253597e-15,2.890320785036955623e-15,1.000000000000000000e+00,2.831068712794149178e-15,8.339333534240722656e-01,4.049441486131399870e-04
4.155678635105566118e-17,1.000000000000000000e+00,1.000000000000000000e+00,7.112523084949049141e-17,1.000000000000000000e+00,8.833919167518615723e-01,1.829715911298990250e-03
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.484152714467369724e-15,1.000000000000000000e+00,8.657516241073608398e-01,3.013067362189758569e-05
1.665334536937734811e-15,3.885283801364483244e-15,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.399484157562255859e-01,8.409705013036727905e-02
4.951430433199066616e-13,1.000000000000000000e+00,3.726955354213714600e-01,1.844304196125731710e-13,1.000000000000000000e+00,7.951256036758422852e-01,4.039837047457695007e-02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.771646380424499512e-01,5.791200324892997742e-02
8.087851215814732039e-16,1.000000000000000000e+00,7.494653396424456188e-15,4.559814929962158203e-01,5.088414905358648599e-14,7.450979351997375488e-01,2.380678802728652954e-02
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.354207038879394531e-01,4.197774615022353828e-05
0.000000000000000000e+00,1.000000000000000000e+00,4.447924792766571045e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.432625293731689453e-01,2.248415723443031311e-03
1.000000000000000000e+00,2.041808020401825186e-13,1.000000000000000000e+00,2.146235663150197759e-13,1.000000000000000000e+00,6.937491893768310547e-01,9.584133658790960908e-05
0.000000000000000000e+00,4.991687834262847900e-01,1.000000000000000000e+00,9.630410576979222159e-17,4.013678431510925293e-01,6.440535783767700195e-01,3.687939345836639404e-01
3.192599962176245754e-08,2.884367467093085224e-10,1.000000000000000000e+00,1.000000000000000000e+00,4.114614129066467285e-01,5.999456048011779785e-01,1.282802037894725800e-02
1.000000000000000000e+00,1.000000000000000000e+00,5.352424383163452148e-01,4.656715001582613318e-18,4.274336397647857666e-01,6.201948523521423340e-01,1.310044527053833008e-02
3.958805501461029053e-01,5.650474429130554199e-01,9.017290472984313965e-01,9.086181968450546265e-02,3.732267022132873535e-01,6.616351008415222168e-01,6.849212646484375000e-01
4.729641675949096680e-01,6.210009455680847168e-01,8.865220546722412109e-01,1.187276914715766907e-01,3.477461040019989014e-01,6.862055659294128418e-01,6.412682533264160156e-01
4.091438651084899902e-01,4.979298412799835205e-01,8.803074359893798828e-01,6.600701063871383667e-02,3.914376199245452881e-01,7.293416261672973633e-01,8.015114665031433105e-01
3.835826814174652100e-01,4.255604147911071777e-01,8.622170686721801758e-01,1.670195534825325012e-02,4.054444432258605957e-01,6.972023844718933105e-01,7.606804370880126953e-01
4.813040196895599365e-01,3.997072875499725342e-01,9.048030376434326172e-01,9.350632876157760620e-02,4.175971746444702148e-01,7.205306291580200195e-01,8.206085562705993652e-01
4.767211079597473145e-01,1.000000000000000000e+00,1.616346240043640137e-01,3.278479352593421936e-02,4.111887216567993164e-01,7.010750174522399902e-01,7.996167987585067749e-02
4.883148372173309326e-01,4.618264138698577881e-01,8.339899778366088867e-01,9.854685504026796521e-19,7.473157346248626709e-02,7.095514535903930664e-01,5.789938569068908691e-01
3.836432993412017822e-01,4.010301828384399414e-01,7.779099345207214355e-01,7.949828356504440308e-02,6.746207475662231445e-01,7.088003158569335938e-01,2.922715246677398682e-01
4.959733784198760986e-01,4.474587142467498779e-01,9.352170825004577637e-01,4.307508096098899841e-02,3.492110669612884521e-01,7.212453484535217285e-01,7.263411283493041992e-01
