controllable,controllable,controllable,controllable,controllable,environmental,output
2.414964693634579218e-01,8.961487629272238964e-01,5.188421164045694534e-01,2.332715660900597232e-02,4.626275669911361632e-01,6.422269925597116069e-01,2.681774668297608466e-01
1.000000000000000000e+00,0.000000000000000000e+00,7.015723180354982436e-15,1.000000000000000000e+00,1.000000000000000000e+00,6.030670404434204102e-01,7.462170401595358271e-07
2.423827648162841797e-01,8.949678540229797363e-01,5.132646560668945312e-01,2.155638299882411957e-02,4.617364406585693359e-01,5.765675902366638184e-01,2.640850543975830078e-01
1.441348940134048462e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.932883560657501221e-01,5.481383204460144043e-01,5.337604284286499023e-01,4.258919879794120789e-02
6.920244693756103516e-01,3.647105395793914795e-01,9.489190578460693359e-01,4.911635816097259521e-02,4.453496932983398438e-01,5.013222098350524902e-01,2.536347508430480957e-01
1.000000000000000000e+00,1.275790172544790475e-16,1.000000000000000000e+00,4.216046538203954697e-03,4.175332188606262207e-02,4.649961292743682861e-01,2.587197721004486084e-02
4.138723015785217285e-01,6.930140852928161621e-01,7.164207100868225098e-01,4.190335795283317566e-02,5.150688290596008301e-01,4.479567110538482666e-01,2.410955876111984253e-01
2.450081587265784400e-12,1.000000000000000000e+00,0.000000000000000000e+00,2.849061042070388794e-02,0.000000000000000000e+00,4.556394815444946289e-01,1.270179357379674911e-02
7.433895468711853027e-01,3.358835875988006592e-01,9.137187004089355469e-01,1.899635791778564453e-02,4.727345407009124756e-01,4.283169806003570557e-01,1.413593590259552002e-01
1.988090750486371590e-16,1.000000000000000000e+00,3.846463434358871405e-16,5.385872721672058105e-02,4.386428296566009521e-01,3.894078433513641357e-01,3.926317021250724792e-02
1.000000000000000000e+00,1.000000000000000000e+00,5.703982710838317871e-01,3.658816963434219360e-02,1.000000000000000000e+00,3.537299036979675293e-01,1.307549537159502506e-04
4.126952290534973145e-01,2.899209409952163696e-02,7.732552289962768555e-01,5.449073314666748047e-01,9.005507826805114746e-01,3.107598721981048584e-01,4.210109263658523560e-02
2.084188226539148065e-16,6.098203733563423157e-02,1.000000000000000000e+00,6.576277315616607666e-02,9.831764866920350283e-17,3.572071194648742676e-01,7.804208993911743164e-02
1.713692396879196167e-02,4.137793481349945068e-01,9.538475275039672852e-01,7.826164960861206055e-01,2.257581949234008789e-01,3.091299831867218018e-01,4.374724626541137695e-02
8.466482758522033691e-01,3.049330413341522217e-01,1.276124361902475357e-02,3.594383895397186279e-01,1.538804024457931519e-01,3.138526678085327148e-01,1.783491224050521851e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.108873367309570312e-01,1.000000000000000000e+00,3.243608176708221436e-01,1.110486313700675964e-02
