evaluation,mape
2.000000000000000000e+00,7.493936867955867109e-01
1.000000000000000000e+01,5.181522251366890708e-02
2.000000000000000000e+01,3.422840806861132679e-02
3.000000000000000000e+01,2.447735464346553758e-02
4.000000000000000000e+01,8.757492367745199277e-03
5.000000000000000000e+01,7.614197263273741849e-03
6.000000000000000000e+01,3.949774261641298551e-03
7.000000000000000000e+01,1.660547493716843515e-03
8.000000000000000000e+01,1.209228064639001309e-03
9.000000000000000000e+01,1.406316648202667009e-03
1.000000000000000000e+02,1.647688887686809059e-03
