controllable,controllable,controllable,controllable,controllable,environmental,output
5.593921436059010599e-01,7.793986277759359371e-01,7.607513476061934510e-01,7.418045089855520580e-01,8.238963858468325574e-01,5.302448755518724965e-01,5.180790168191292538e-02
4.371884167194366455e-01,7.265352010726928711e-01,8.275901675224304199e-01,9.828386306762695312e-01,9.804589152336120605e-01,5.457239151000976562e-01,2.444542758166790009e-02
6.764525175094604492e-02,1.927276998758316040e-01,1.355018466711044312e-01,1.878389418125152588e-01,1.393946353346109390e-02,5.421893596649169922e-01,4.792485535144805908e-01
8.517315387725830078e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.795601963996887207e-01,9.847840666770935059e-01,5.707524418830871582e-01,2.810684032738208771e-03
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.887664556503295898e-01,-4.225386306643486023e-02
0.000000000000000000e+00,5.342948306008565851e-16,4.095917940139770508e-01,0.000000000000000000e+00,9.836171269416809082e-01,6.386089920997619629e-01,5.428869724273681641e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.031584143638610840e-01,4.119630530476570129e-02
1.000000000000000000e+00,3.278895971684673628e-17,0.000000000000000000e+00,2.932717378085434321e-16,0.000000000000000000e+00,6.337298750877380371e-01,3.313786163926124573e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.192713896397412654e-11,1.000000000000000000e+00,3.888554062081439611e-11,5.950179696083068848e-01,1.276563294231891632e-02
0.000000000000000000e+00,0.000000000000000000e+00,4.352117478847503662e-01,7.941956818103790283e-02,0.000000000000000000e+00,5.732883810997009277e-01,5.130516290664672852e-01
0.000000000000000000e+00,1.372532397508621216e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.104505658149719238e-01,5.369997397065162659e-02
5.394349806010723114e-03,4.749774187803268433e-02,2.709057927131652832e-01,1.907728961668908596e-03,7.340586781501770020e-01,6.184397339820861816e-01,2.159779965877532959e-01
4.458094388246536255e-02,5.026656389236450195e-02,4.030510783195495605e-01,2.468178272247314453e-01,1.066938564181327820e-01,6.586095094680786133e-01,1.440743446350097656e+00
4.719100136200750112e-17,7.001817863976382214e-17,5.599371194839477539e-01,2.359021604061126709e-01,3.056832253932952881e-01,6.968221664428710938e-01,2.489906311035156250e+00
1.161492473084581247e-16,0.000000000000000000e+00,6.783346533775329590e-01,1.000000000000000000e+00,0.000000000000000000e+00,7.306312918663024902e-01,5.139467120170593262e-02
0.000000000000000000e+00,6.348190067151024407e-16,1.837497353553771973e-01,2.297537773847579956e-01,7.619217634201049805e-01,7.209783196449279785e-01,1.587263345718383789e-01
