evaluation,mape
2.000000000000000000e+00,9.657163968446933477e-01
1.000000000000000000e+01,9.140417609036630697e-01
2.000000000000000000e+01,5.937685266687180441e-01
3.000000000000000000e+01,5.946710995539156164e-01
4.000000000000000000e+01,8.523884412055933446e-02
5.000000000000000000e+01,4.425910032089028223e-02
6.000000000000000000e+01,2.143894347551932381e-02
7.000000000000000000e+01,2.132475115976405558e-02
8.000000000000000000e+01,1.644819750366718208e-02
9.000000000000000000e+01,1.508615017995607044e-02
1.000000000000000000e+02,1.598538099770337173e-02
