evaluation,mape
2.000000000000000000e+00,9.264407218785248865e-01
1.000000000000000000e+01,8.197000879117147809e-01
2.000000000000000000e+01,7.559892364659214214e-01
3.000000000000000000e+01,3.879846510787260394e-01
4.000000000000000000e+01,3.831752935838487195e-01
5.000000000000000000e+01,1.929187622358486953e-01
6.000000000000000000e+01,9.037881596093097492e-02
7.000000000000000000e+01,6.026146181588806078e-02
8.000000000000000000e+01,3.384104411208936625e-02
9.000000000000000000e+01,3.808030936539430478e-02
1.000000000000000000e+02,4.049305823201519716e-02
