evaluation,mape
2.000000000000000000e+00,9.626055095271094375e-01
1.000000000000000000e+01,7.297764214228102952e-01
2.000000000000000000e+01,2.657304854954297690e-01
3.000000000000000000e+01,1.052386769402869210e-01
4.000000000000000000e+01,2.349245322622127083e-02
5.000000000000000000e+01,3.396121120148516692e-02
6.000000000000000000e+01,3.852761610868286196e-02
7.000000000000000000e+01,3.852456352603657319e-02
8.000000000000000000e+01,4.016498847852226217e-02
9.000000000000000000e+01,4.104137720620987251e-02
1.000000000000000000e+02,4.146743515651708789e-02
