evaluation,mae
2.000000000000000000e+00,2.275056698322296178e+00
1.000000000000000000e+01,1.757027244567871183e+00
2.000000000000000000e+01,1.001977252960205123e+00
3.000000000000000000e+01,8.488254547119140903e-02
4.000000000000000000e+01,1.333124160766601535e-02
5.000000000000000000e+01,1.298848152160644517e-02
6.000000000000000000e+01,1.363557815551757861e-02
7.000000000000000000e+01,9.060707092285156389e-03
8.000000000000000000e+01,1.066406249999999993e-02
9.000000000000000000e+01,9.572372436523438055e-03
1.000000000000000000e+02,7.500133514404296910e-03
