evaluation,mae
2.000000000000000000e+00,2.600168709754943741e+00
1.000000000000000000e+01,1.525280809402465909e+00
2.000000000000000000e+01,1.099350104331970224e+00
3.000000000000000000e+01,2.978215312957763761e-01
4.000000000000000000e+01,3.738815879821777433e-01
5.000000000000000000e+01,3.847575950622558749e-01
6.000000000000000000e+01,3.854360771179199396e-01
7.000000000000000000e+01,4.217326164245605719e-02
8.000000000000000000e+01,4.763347625732421847e-02
9.000000000000000000e+01,2.446578025817871052e-02
1.000000000000000000e+02,2.350706100463867063e-02
