controllable,controllable,controllable,controllable,controllable,dynamic,output
7.797101110336928098e-01,5.497185040998837646e-01,4.471662670954661412e-01,7.214625557032170455e-01,2.689165808293479953e-01,3.892868784860841203e-01,7.376372775168552054e-02
6.410700678825378418e-01,6.190378069877624512e-01,5.702310800552368164e-01,8.775727152824401855e-01,1.108353305608034134e-02,3.443652987480163574e-01,7.921005040407180786e-02
2.947058528661727905e-02,8.824634552001953125e-02,1.180998831987380981e-01,1.237935945391654968e-01,9.466844797134399414e-01,3.474414944648742676e-01,2.045370265841484070e-02
7.598370313644409180e-01,6.737160086631774902e-01,4.081707894802093506e-01,7.919855713844299316e-01,2.595085799694061279e-01,3.153223693370819092e-01,6.974566727876663208e-02
6.192337870597839355e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.256048560142517090e-01,1.910316786961629987e-04
0.000000000000000000e+00,9.536613225936889648e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.080511689186096191e-01,7.452292367815971375e-03
7.857955098152160645e-01,5.043396949768066406e-01,4.609582722187042236e-01,7.769814133644104004e-01,0.000000000000000000e+00,2.837093472480773926e-01,2.900612540543079376e-02
9.257625341415405273e-01,8.680520653724670410e-01,8.626084923744201660e-01,9.660782217979431152e-01,8.421303629875183105e-01,2.715215384960174561e-01,3.014770336449146271e-03
4.219350814819335938e-01,7.377462983131408691e-01,0.000000000000000000e+00,7.585265040397644043e-01,0.000000000000000000e+00,2.230577468872070312e-01,1.144309401512145996e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.583580613136291504e-01,1.342603900411631912e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.070207536220550537e-01,6.232527270913124084e-02
0.000000000000000000e+00,9.143417477607727051e-01,0.000000000000000000e+00,6.751075387001037598e-01,0.000000000000000000e+00,2.998753786087036133e-01,6.941483914852142334e-02
9.467475116252899170e-02,6.022976636886596680e-01,5.851895213127136230e-01,8.670172095298767090e-01,3.487886488437652588e-01,2.871566712856292725e-01,8.638093620538711548e-02
6.944330036640167236e-02,9.944981932640075684e-01,1.538606435060501099e-01,2.762706875801086426e-01,6.208752468228340149e-02,3.057828843593597412e-01,9.124346822500228882e-02
7.733730971813201904e-02,3.658228814601898193e-01,7.226163148880004883e-01,4.393768683075904846e-02,2.569473981857299805e-01,2.728195786476135254e-01,4.296598136425018311e-01
5.445197820663452148e-01,8.182658553123474121e-01,4.363118112087249756e-02,7.217327505350112915e-02,9.899865388870239258e-01,2.728547453880310059e-01,7.400073856115341187e-02
9.895269274711608887e-01,2.498582005500793457e-02,6.898945569992065430e-01,3.378287255764007568e-01,9.772847294807434082e-01,3.022802472114562988e-01,2.234806452179327607e-04
1.075049713253974915e-01,3.520708978176116943e-01,9.404534697532653809e-01,5.655708909034729004e-01,2.736786901950836182e-01,2.823451161384582520e-01,2.330604642629623413e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.454547286033630371e-01,1.586224325001239777e-02
2.741933241486549377e-02,3.834769874811172485e-02,9.663948416709899902e-01,3.159435689449310303e-01,9.275169968605041504e-01,2.561098039150238037e-01,1.520868949592113495e-02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.130048278389488044e-18,2.254547774791717529e-01,7.464845664799213409e-03
1.476591676473617554e-01,9.301925301551818848e-01,9.765402674674987793e-01,6.883571147918701172e-01,8.042134344577789307e-02,2.313614934682846069e-01,5.353283286094665527e-01
1.490829288959503174e-01,6.872566938400268555e-01,8.571739494800567627e-02,3.400051295757293701e-01,4.714474081993103027e-02,2.160751223564147949e-01,3.380556106567382812e-01
7.176796197891235352e-01,2.437992516206577420e-04,6.241164207458496094e-01,2.411206662654876709e-01,6.992595791816711426e-01,1.900838613510131836e-01,2.040424011647701263e-02
5.179364606738090515e-02,9.941012859344482422e-01,4.925175309181213379e-01,5.081997513771057129e-01,4.110867977142333984e-01,1.401461809873580933e-01,3.029191493988037109e-01
6.808618307113647461e-01,7.163091897964477539e-01,9.778717160224914551e-01,8.350876569747924805e-01,3.091397285461425781e-01,1.509410589933395386e-01,2.974799275398254395e-01
1.314435303211212158e-01,3.437487781047821045e-01,7.435806393623352051e-01,1.038416698575019836e-01,8.884320259094238281e-01,1.434811204671859741e-01,1.080918759107589722e-01
