evaluation,mae
2.000000000000000000e+00,2.903405181169509852e+00
1.000000000000000000e+01,2.954584087654948288e+00
2.000000000000000000e+01,2.935534173846244599e+00
3.000000000000000000e+01,2.463104298710823148e+00
4.000000000000000000e+01,2.299763584136962913e-01
5.000000000000000000e+01,5.235571861267089566e-02
6.000000000000000000e+01,4.864587783813476701e-02
7.000000000000000000e+01,4.901810646057128823e-02
8.000000000000000000e+01,8.496475219726563194e-03
9.000000000000000000e+01,1.119445800781249979e-02
1.000000000000000000e+02,9.049892425537109375e-03
