controllable,controllable,controllable,controllable,controllable,dynamic,output
8.565417796758726388e-01,4.132304318157956624e-01,9.678006581975303613e-01,3.563997507659356634e-01,5.282658958583672515e-01,7.106313734593004972e-01,2.159695026082461555e-01
6.358027825437791072e-18,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.181012034416198730e-01,2.510303165763616562e-04
8.021173477172851562e-01,5.098971724510192871e-01,8.885193467140197754e-01,2.290532290935516357e-01,7.070813179016113281e-01,7.096194028854370117e-01,4.408779740333557129e-02
8.087936639785766602e-01,4.122489988803863525e-01,4.876280128955841064e-01,2.203281596302986145e-02,4.998110532760620117e-01,6.937097311019897461e-01,2.336699217557907104e-01
1.990057528018951416e-01,3.995149433612823486e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.359662860631942749e-01,7.310136556625366211e-01,5.018150210380554199e-01
0.000000000000000000e+00,3.909956216812133789e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.446715235710144043e-01,1.432983577251434326e-01
5.793945193290710449e-01,3.571036159992218018e-01,5.779651403427124023e-01,6.067976355552673340e-01,7.911946773529052734e-01,7.763714194297790527e-01,4.020288586616516113e-02
1.699901670217514038e-01,8.775784969329833984e-01,1.380919367074966431e-01,7.846651226282119751e-02,9.947360157966613770e-01,7.982094883918762207e-01,7.441188208758831024e-03
4.360634684562683105e-01,4.014225006103515625e-01,5.720335617661476135e-02,8.757144212722778320e-01,7.814050912857055664e-01,8.339333534240722656e-01,1.210500719025731087e-03
2.668747603893280029e-01,2.806364297866821289e-01,1.049593091011047363e-02,0.000000000000000000e+00,1.810315400362014771e-01,8.833919167518615723e-01,5.285317897796630859e-01
1.000000000000000000e+00,5.397499203681945801e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.088314741849899292e-01,8.657516241073608398e-01,4.668161869049072266e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.631918847560882568e-01,8.399484157562255859e-01,1.439746767282485962e-01
1.039469912648200989e-01,3.747329115867614746e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.066076546907424927e-01,7.951256036758422852e-01,6.214353442192077637e-01
0.000000000000000000e+00,3.794721364974975586e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.371037304401397705e-01,7.771646380424499512e-01,9.031818248331546783e-03
