evaluation,mae
2.000000000000000000e+00,2.783121373653411723e+00
1.000000000000000000e+01,2.370794217586517316e+00
2.000000000000000000e+01,1.252622809410095295e+00
3.000000000000000000e+01,1.024464435577392640e+00
4.000000000000000000e+01,3.818801498413085804e-01
5.000000000000000000e+01,9.984834671020507979e-02
6.000000000000000000e+01,9.802198410034179688e-02
7.000000000000000000e+01,8.897375106811523937e-02
8.000000000000000000e+01,8.862451553344725952e-02
9.000000000000000000e+01,2.386565208435058663e-02
1.000000000000000000e+02,2.220559120178222656e-02
