evaluation,mae
2.000000000000000000e+00,3.071359053701162356e+00
1.000000000000000000e+01,2.667652125358581650e+00
2.000000000000000000e+01,2.625388901233673078e+00
3.000000000000000000e+01,1.949839649200439506e+00
4.000000000000000000e+01,5.483068561553955389e-01
5.000000000000000000e+01,8.022594451904296181e-03
6.000000000000000000e+01,9.471244812011718472e-03
7.000000000000000000e+01,1.160861968994140667e-02
8.000000000000000000e+01,1.561807632446289042e-02
9.000000000000000000e+01,1.717067718505859222e-02
1.000000000000000000e+02,1.749372482299804688e-02
