controllable,controllable,controllable,controllable,controllable,dynamic,output
2.033423036336898804e-01,1.513769328594207764e-01,4.768756926059722900e-01,2.762238681316375732e-01,3.109117448329925537e-01,7.136272878921827711e-01,-3.241387367248535156e+00
2.042568325996398926e-01,1.527576893568038940e-01,4.783951938152313232e-01,2.767010927200317383e-01,3.104200661182403564e-01,7.490391677521881508e-01,-3.112142562866210938e+00
1.979404687881469727e-01,1.490400433540344238e-01,4.814884960651397705e-01,2.731628119945526123e-01,3.131457269191741943e-01,5.455445550013353628e-01,-3.013673305511474609e+00
1.930285990238189697e-01,1.500154137611389160e-01,4.905026853084564209e-01,2.698699831962585449e-01,3.152972161769866943e-01,4.022732159961740495e-01,-1.998259186744689941e+00
4.044763147830963135e-01,8.812372684478759766e-01,7.694969177246093750e-01,5.729424357414245605e-01,1.960438638925552368e-01,1.382393738510210857e-01,-2.790904283523559570e+00
1.970939636230468750e-01,1.490250229835510254e-01,4.828743636608123779e-01,2.726402878761291504e-01,3.134835362434387207e-01,5.214509452821072255e-01,-2.876382112503051758e+00
2.013764083385467529e-01,1.498457938432693481e-01,4.770905077457427979e-01,2.751592993736267090e-01,3.117816746234893799e-01,6.473373229587253697e-01,-3.319798946380615234e+00
4.024782180786132812e-01,8.691421747207641602e-01,5.693890452384948730e-01,5.627181529998779297e-01,2.868090271949768066e-01,2.713941066132929958e-01,-1.543187022209167480e+00
2.054370343685150146e-01,1.567913591861724854e-01,4.856416583061218262e-01,2.773095965385437012e-01,3.094648718833923340e-01,8.087280744380237474e-01,-2.781969308853149414e+00
1.933892518281936646e-01,1.498235315084457397e-01,4.897516965866088867e-01,2.701410949230194092e-01,3.151126503944396973e-01,4.137067409217012881e-01,-2.089342832565307617e+00
4.042301774024963379e-01,8.797613978385925293e-01,7.045813202857971191e-01,5.716762542724609375e-01,2.294157445430755615e-01,1.762713791581249079e-01,-2.465754508972167969e+00
2.052145749330520630e-01,1.556112319231033325e-01,4.832820892333984375e-01,2.771955728530883789e-01,3.097077906131744385e-01,7.952198381863115895e-01,-2.867063999176025391e+00
2.023434340953826904e-01,1.504351943731307983e-01,4.766036868095397949e-01,2.756896317005157471e-01,3.113722205162048340e-01,6.787087778463520849e-01,-3.310533046722412109e+00
4.035455882549285889e-01,8.757294416427612305e-01,6.205132007598876953e-01,5.682472586631774902e-01,2.668082714080810547e-01,2.284801576262339984e-01,-1.957650303840637207e+00
1.917458772659301758e-01,1.510983556509017944e-01,4.934449791908264160e-01,2.688255906105041504e-01,3.160471022129058838e-01,3.572325121792961911e-01,-1.643591165542602539e+00
2.000715136528015137e-01,1.493578702211380005e-01,4.784121215343475342e-01,2.744246423244476318e-01,3.123049437999725342e-01,6.074803229830140205e-01,-3.258666992187500000e+00
1.960656791925430298e-01,1.490951478481292725e-01,4.846608638763427734e-01,2.719855308532714844e-01,3.139055371284484863e-01,4.923392206815591643e-01,-2.686040878295898438e+00
4.038410484790802002e-01,8.774855732917785645e-01,6.471511125564575195e-01,5.697371959686279297e-01,2.554207444190979004e-01,2.101827924841061235e-01,-2.138986110687255859e+00
4.019997715950012207e-01,8.661128282546997070e-01,5.566654205322265625e-01,5.602060556411743164e-01,2.912016212940216064e-01,2.841273994321891760e-01,-1.427589893341064453e+00
1.912828981876373291e-01,1.517965942621231079e-01,4.947208762168884277e-01,2.683918476104736328e-01,3.163881897926330566e-01,3.374192478031028952e-01,-1.493255496025085449e+00
1.950287669897079468e-01,1.492674350738525391e-01,4.865536689758300781e-01,2.712987065315246582e-01,3.143486976623535156e-01,4.626586879966111399e-01,-2.470957279205322266e+00
2.005539685487747192e-01,1.495056897401809692e-01,4.778583049774169922e-01,2.746982276439666748e-01,3.121144771575927734e-01,6.219270299501508115e-01,-3.290109872817993164e+00
4.046061933040618896e-01,8.821027278900146484e-01,8.223224282264709473e-01,5.736919641494750977e-01,1.602694243192672729e-01,8.833789286382524863e-02,-3.094462156295776367e+00
1.987161338329315186e-01,1.491031348705291748e-01,4.802577793598175049e-01,2.736340463161468506e-01,3.128378987312316895e-01,5.677901443490291911e-01,-3.120957374572753906e+00
4.045522511005401611e-01,8.817269206047058105e-01,7.977364659309387207e-01,5.733605027198791504e-01,1.784482598304748535e-01,1.162930627450564497e-01,-2.945177316665649414e+00
