evaluation,mae
2.000000000000000000e+00,2.728727192878723340e+00
1.000000000000000000e+01,2.151853415966034078e+00
2.000000000000000000e+01,1.040838336944580167e+00
3.000000000000000000e+01,1.961865520477295011e-01
4.000000000000000000e+01,7.904663085937499445e-02
5.000000000000000000e+01,6.689308166503905861e-02
6.000000000000000000e+01,5.242452621459960799e-02
7.000000000000000000e+01,3.544654846191406389e-03
8.000000000000000000e+01,4.276275634765625000e-03
9.000000000000000000e+01,5.556268692016601632e-03
1.000000000000000000e+02,6.363792419433593819e-03
