evaluation,mae
2.000000000000000000e+00,1.640753519535064653e+00
1.000000000000000000e+01,1.423679904937744212e+00
2.000000000000000000e+01,3.102239513397216930e-01
3.000000000000000000e+01,2.070823001861572255e-01
4.000000000000000000e+01,2.502590584754944003e-01
5.000000000000000000e+01,2.937731862068176381e-01
6.000000000000000000e+01,2.504186987876891868e-01
7.000000000000000000e+01,2.248262166976928711e-01
8.000000000000000000e+01,1.694175648689270064e-01
9.000000000000000000e+01,1.069804024696350137e-01
1.000000000000000000e+02,1.078005099296569791e-01
