evaluation,mae
2.000000000000000000e+00,2.577081706114113135e+00
1.000000000000000000e+01,2.278068581521511149e+00
2.000000000000000000e+01,1.487666525840759313e+00
3.000000000000000000e+01,1.341358976364135813e+00
4.000000000000000000e+01,5.540352487564086381e-01
5.000000000000000000e+01,5.570954179763794034e-01
6.000000000000000000e+01,5.285741901397704723e-01
7.000000000000000000e+01,4.788789749145507812e-01
8.000000000000000000e+01,4.861218404769897528e-01
9.000000000000000000e+01,4.995039796829223722e-01
1.000000000000000000e+02,4.155443620681762429e-01
