evaluation,mae
2.000000000000000000e+00,2.558336342275142616e+00
1.000000000000000000e+01,2.178788299560546982e+00
2.000000000000000000e+01,2.347007057964801913e+00
3.000000000000000000e+01,1.271081562042236435e+00
4.000000000000000000e+01,8.925799942016601207e-01
5.000000000000000000e+01,7.621461486816406561e-01
6.000000000000000000e+01,6.530489778518676625e-01
7.000000000000000000e+01,5.475723123550415572e-01
8.000000000000000000e+01,5.405990982055663974e-01
9.000000000000000000e+01,1.527661180496215909e-01
1.000000000000000000e+02,2.589473247528076283e-02
