evaluation,mae
2.000000000000000000e+00,3.003803390152752328e+00
1.000000000000000000e+01,2.645959769487380875e+00
2.000000000000000000e+01,2.337370281219482315e+00
3.000000000000000000e+01,2.093860006332397550e+00
4.000000000000000000e+01,2.835826396942138783e-01
5.000000000000000000e+01,1.081871032714843694e-01
6.000000000000000000e+01,5.734347343444824024e-02
7.000000000000000000e+01,4.111493110656738031e-02
8.000000000000000000e+01,2.207891464233398271e-02
9.000000000000000000e+01,2.401859283447265597e-02
1.000000000000000000e+02,1.367116928100585958e-02
