controllable,controllable,controllable,controllable,controllable,dynamic,output
1.980284452438354492e-01,1.490363925695419312e-01,4.813347458839416504e-01,2.732158601284027100e-01,3.131111562252044678e-01,5.479629101412651915e-01,-3.026290893554687500e+00
2.043949216604232788e-01,1.530657857656478882e-01,4.788227081298828125e-01,2.767746448516845703e-01,3.103338479995727539e-01,7.552325789920044663e-01,-3.083940267562866211e+00
2.041692137718200684e-01,1.526113003492355347e-01,4.781808555126190186e-01,2.766579985618591309e-01,3.104704022407531738e-01,7.457122465342493900e-01,-3.126636505126953125e+00
2.059132158756256104e-01,1.644239425659179688e-01,5.023224949836730957e-01,2.775563001632690430e-01,3.081520199775695801e-01,8.608565141415065458e-01,-2.414395570755004883e+00
1.935934573411941528e-01,1.497281044721603394e-01,4.893352985382080078e-01,2.702917754650115967e-01,3.150115609169006348e-01,4.200476735070942103e-01,-2.139752626419067383e+00
1.987663805484771729e-01,1.491024345159530640e-01,4.801974892616271973e-01,2.736627161502838135e-01,3.128200471401214600e-01,5.691919370615543539e-01,-3.127032995223999023e+00
2.019794732332229614e-01,1.501842290163040161e-01,4.767208695411682129e-01,2.754916548728942871e-01,3.115289807319641113e-01,6.666796147763658364e-01,-3.320092439651489258e+00
2.048795521259307861e-01,1.543439775705337524e-01,4.809148609638214111e-01,2.770242393016815186e-01,3.099977374076843262e-01,7.775960590225913238e-01,-2.969628334045410156e+00
1.998100727796554565e-01,1.492893993854522705e-01,4.787436425685882568e-01,2.742724120616912842e-01,3.124094605445861816e-01,5.996415603193178123e-01,-3.237310409545898438e+00
2.054791152477264404e-01,1.570659130811691284e-01,4.862080216407775879e-01,2.773306965827941895e-01,3.094110190868377686e-01,8.115528263560798372e-01,-2.763535261154174805e+00
2.009478658437728882e-01,1.496532559394836426e-01,4.774591028690338135e-01,2.749205231666564941e-01,3.119558393955230713e-01,6.339585347203908761e-01,-3.308286905288696289e+00
2.035777270793914795e-01,1.516742706298828125e-01,4.771158099174499512e-01,2.763486802577972412e-01,3.107931017875671387e-01,7.223832584091126607e-01,-3.214730978012084961e+00
2.028113603591918945e-01,1.508222520351409912e-01,4.765976369380950928e-01,2.759442031383514404e-01,3.111587762832641602e-01,6.949225591591523532e-01,-3.285971164703369141e+00
1.971525400876998901e-01,1.490219831466674805e-01,4.827731549739837646e-01,2.726773619651794434e-01,3.134602606296539307e-01,5.231466037385601453e-01,-2.886694669723510742e+00
1.958729177713394165e-01,1.491177678108215332e-01,4.850034713745117188e-01,2.718610167503356934e-01,3.139856457710266113e-01,4.869022224878984395e-01,-2.648016691207885742e+00
2.000643908977508545e-01,1.493552923202514648e-01,4.784229993820190430e-01,2.744193077087402344e-01,3.123086988925933838e-01,6.072164959129919826e-01,-3.257996797561645508e+00
1.949996501207351685e-01,1.492743641138076782e-01,4.866080582141876221e-01,2.712790071964263916e-01,3.143615126609802246e-01,4.618172166947537294e-01,-2.464622020721435547e+00
2.050677239894866943e-01,1.549973338842391968e-01,4.821059703826904297e-01,2.771205008029937744e-01,3.098434209823608398e-01,7.871367781028519861e-01,-2.915367364883422852e+00
2.058908790349960327e-01,1.627884805202484131e-01,4.986742436885833740e-01,2.775433361530303955e-01,3.084145486354827881e-01,8.530444695888552697e-01,-2.472436189651489258e+00
1.942771822214126587e-01,1.494702547788619995e-01,4.879838526248931885e-01,2.707809209823608398e-01,3.146870434284210205e-01,4.406698170198657949e-01,-2.302243232727050781e+00
2.057182341814041138e-01,1.591939032077789307e-01,4.907371699810028076e-01,2.774529457092285156e-01,3.090185523033142090e-01,8.303227319948144336e-01,-2.636104345321655273e+00
1.962132900953292847e-01,1.490792632102966309e-01,4.843983948230743408e-01,2.720813453197479248e-01,3.138440847396850586e-01,4.965317167538325083e-01,-2.714875698089599609e+00
2.024668455123901367e-01,1.505291014909744263e-01,4.765870869159698486e-01,2.757566571235656738e-01,3.113191127777099609e-01,6.827928625625037107e-01,-3.305601119995117188e+00
1.975220739841461182e-01,1.490199267864227295e-01,4.821557402610778809e-01,2.729067504405975342e-01,3.133099675178527832e-01,5.336178683939662992e-01,-2.948259830474853516e+00
2.015667706727981567e-01,1.499465852975845337e-01,4.769531488418579102e-01,2.752661406993865967e-01,3.117021620273590088e-01,6.534625366762154552e-01,-3.321986675262451172e+00
