evaluation,mae
2.000000000000000000e+00,2.345151181817054731e+00
1.000000000000000000e+01,2.208928263187408536e+00
2.000000000000000000e+01,2.230193184614181590e+00
3.000000000000000000e+01,1.826032184958457982e+00
4.000000000000000000e+01,2.287798458933830048e+00
5.000000000000000000e+01,2.225517822504043508e+00
6.000000000000000000e+01,5.958598852157592773e-01
7.000000000000000000e+01,6.348407030105590598e-01
8.000000000000000000e+01,3.054046487808227406e-01
9.000000000000000000e+01,2.251111364364624112e-01
1.000000000000000000e+02,9.702892780303955245e-02
