evaluation,mae
2.000000000000000000e+00,1.633487765789031876e+00
1.000000000000000000e+01,1.004774141311645552e+00
2.000000000000000000e+01,8.652445697784423295e-01
3.000000000000000000e+01,7.709788036346435502e-01
4.000000000000000000e+01,3.979429817199707231e-01
5.000000000000000000e+01,4.193778800964355624e-01
6.000000000000000000e+01,4.354539203643799095e-01
7.000000000000000000e+01,4.026583361625671320e-01
8.000000000000000000e+01,3.933683705329895086e-01
9.000000000000000000e+01,3.904320740699768200e-01
1.000000000000000000e+02,4.010552048683166393e-01
