evaluation,mae
2.000000000000000000e+00,2.528728389441967206e+00
1.000000000000000000e+01,2.559924260117113715e+00
2.000000000000000000e+01,1.969345610141754133e+00
3.000000000000000000e+01,1.213669080734252947e+00
4.000000000000000000e+01,8.063588523864746449e-01
5.000000000000000000e+01,3.506065893173218040e-01
6.000000000000000000e+01,3.274104356765746848e-01
7.000000000000000000e+01,2.153459358215331909e-01
8.000000000000000000e+01,1.656559753417968794e-01
9.000000000000000000e+01,1.396106529235839888e-01
1.000000000000000000e+02,1.619515419006347517e-02
