evaluation,mae
2.000000000000000000e+00,2.522878019362687851e+00
1.000000000000000000e+01,2.030549566745758039e+00
2.000000000000000000e+01,2.021491994857788299e+00
3.000000000000000000e+01,1.342973113059997559e+00
4.000000000000000000e+01,5.072108268737792747e-01
5.000000000000000000e+01,4.970505905151367254e-01
6.000000000000000000e+01,4.200608921051025568e-01
7.000000000000000000e+01,3.744285058975219682e-01
8.000000000000000000e+01,4.231500673294067427e-01
9.000000000000000000e+01,4.217631292343139715e-01
1.000000000000000000e+02,3.498898220062255926e-01
