controllable,controllable,controllable,controllable,controllable,dynamic,output
2.056100070476531982e-01,1.793707162141799927e-01,5.345728993415832520e-01,2.774253785610198975e-01,3.057610988616943359e-01,8.972222702968090102e-01,-2.138716697692871094e+00
2.053832411766052246e-01,1.564710885286331177e-01,4.849884510040283203e-01,2.772817611694335938e-01,3.095287680625915527e-01,8.052819946968727827e-01,-2.804168701171875000e+00
2.180387973785400391e-01,3.441776931285858154e-01,7.777759432792663574e-01,2.836611866950988770e-01,2.394737154245376587e-01,9.636392433535911906e-01,-1.842351675033569336e+00
2.143387645483016968e-01,3.123829066753387451e-01,7.437655329704284668e-01,2.818343341350555420e-01,2.623757421970367432e-01,9.265701855867356507e-01,-1.978549718856811523e+00
2.057088911533355713e-01,1.590688079595565796e-01,4.904656410217285156e-01,2.774477005004882812e-01,3.090403079986572266e-01,8.293558507708453931e-01,-2.642860889434814453e+00
2.057469338178634644e-01,1.743824481964111328e-01,5.241156816482543945e-01,2.774861454963684082e-01,3.065773248672485352e-01,8.897125500511109397e-01,-2.195798873901367188e+00
2.059134989976882935e-01,1.645539402961730957e-01,5.026119947433471680e-01,2.775567770004272461e-01,3.081312775611877441e-01,8.614245199075102333e-01,-2.410148143768310547e+00
2.056185156106948853e-01,1.581597477197647095e-01,4.885047376155853271e-01,2.774020433425903320e-01,3.092049062252044678e-01,8.218204511225177811e-01,-2.694835662841796875e+00
2.149230688810348511e-01,3.172324001789093018e-01,7.494012713432312012e-01,2.821123898029327393e-01,2.594689726829528809e-01,9.306850747487198650e-01,-1.962578535079956055e+00
2.198581844568252563e-01,3.612325787544250488e-01,7.932580709457397461e-01,2.847122251987457275e-01,2.218608260154724121e-01,9.972012157101604046e-01,-1.720218777656555176e+00
2.184326052665710449e-01,3.477524816989898682e-01,7.811737060546875000e-01,2.838737070560455322e-01,2.361831665039062500e-01,9.696258524735000828e-01,-1.820937871932983398e+00
2.059114277362823486e-01,1.662824749946594238e-01,5.064597725868225098e-01,2.775573730468750000e-01,3.078579306602478027e-01,8.683508696519834924e-01,-2.358104944229125977e+00
2.057938277721405029e-01,1.726076453924179077e-01,5.203138589859008789e-01,2.775077223777770996e-01,3.068613111972808838e-01,8.862051365211645049e-01,-2.222522020339965820e+00
2.058070898056030273e-01,1.605028808116912842e-01,4.936024248600006104e-01,2.774989008903503418e-01,3.087925016880035400e-01,8.396604205322653058e-01,-2.569911241531372070e+00
2.156682163476943970e-01,3.234916031360626221e-01,7.564395070075988770e-01,2.824695110321044922e-01,2.554496228694915771e-01,9.367226738617532300e-01,-1.939757585525512695e+00
2.054734230041503906e-01,1.570011973381042480e-01,4.860751032829284668e-01,2.773269116878509521e-01,3.094238638877868652e-01,8.108982361943765094e-01,-2.767825841903686523e+00
2.173505127429962158e-01,3.379848599433898926e-01,7.716914415359497070e-01,2.833005487918853760e-01,2.447606921195983887e-01,9.543042455402654944e-01,-1.875734090805053711e+00
2.058876156806945801e-01,1.683208048343658447e-01,5.109695792198181152e-01,2.775486111640930176e-01,3.075378239154815674e-01,8.752153067279394572e-01,-2.306151628494262695e+00
2.189267426729202271e-01,3.523534834384918213e-01,7.854257225990295410e-01,2.841491103172302246e-01,2.316594570875167847e-01,9.780697492541017279e-01,-1.790562748908996582e+00
2.109373360872268677e-01,2.838251888751983643e-01,7.073913812637329102e-01,2.802051007747650146e-01,2.766484618186950684e-01,9.108025587213927077e-01,-2.045295476913452148e+00
2.058956027030944824e-01,1.630076915025711060e-01,4.991636574268341064e-01,2.775458693504333496e-01,3.083789646625518799e-01,8.541682533246082176e-01,-2.464132785797119141e+00
2.164045721292495728e-01,3.297699987888336182e-01,7.632207274436950684e-01,2.828332185745239258e-01,2.510784268379211426e-01,9.436760105511878827e-01,-1.914122104644775391e+00
2.196028083562850952e-01,3.587442636489868164e-01,7.911111712455749512e-01,2.845513224601745605e-01,2.247653156518936157e-01,9.914083421315418310e-01,-1.741804003715515137e+00
2.057702094316482544e-01,1.598920673131942749e-01,4.922605752944946289e-01,2.774795889854431152e-01,3.088967800140380859e-01,8.354803776324001285e-01,-2.599746704101562500e+00
2.124471068382263184e-01,2.966683506965637207e-01,7.244054675102233887e-01,2.809311449527740479e-01,2.707591950893402100e-01,9.162452763481049312e-01,-2.020889520645141602e+00
