controllable,controllable,controllable,controllable,controllable,dynamic,output
8.227138939654017324e-01,9.895642011177315789e-01,3.655526558136823478e-01,9.168883151807815102e-01,3.029602827619948258e-01,6.897851648023264337e-01,2.013582221086681820e-03
8.344433307647705078e-01,9.361933469772338867e-01,5.025282502174377441e-01,3.420064151287078857e-01,3.030627965927124023e-01,7.140732407569885254e-01,1.080616042017936707e-01
6.005991697311401367e-01,1.618340015411376953e-01,2.827260792255401611e-01,1.999953202903270721e-02,9.893108606338500977e-01,6.731536388397216797e-01,2.813531085848808289e-02
3.863338753581047058e-02,9.659142494201660156e-01,9.940204620361328125e-01,9.207379221916198730e-01,5.775794386863708496e-01,7.040731310844421387e-01,2.733966568484902382e-03
1.171031966805458069e-01,1.759393960237503052e-01,1.918804645538330078e-01,4.182946309447288513e-02,5.287730693817138672e-02,7.419334650039672852e-01,5.164179205894470215e-01
8.020874261856079102e-01,2.614203281700611115e-02,2.651774585247039795e-01,5.502882972359657288e-02,5.536039918661117554e-02,6.969377994537353516e-01,2.158306092023849487e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.219998240470886230e-01,7.175474365794798359e-07
7.161155343055725098e-01,1.384792029857635498e-01,8.620088547468185425e-02,5.955430269241333008e-01,9.463300108909606934e-01,6.851907968521118164e-01,6.965190405026078224e-04
0.000000000000000000e+00,5.174338817596435547e-01,6.043105125427246094e-01,3.385363891720771790e-02,1.173301273814896749e-21,6.645262837409973145e-01,4.046393632888793945e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.996943354606628418e-01,1.436426304280757904e-02
0.000000000000000000e+00,2.714791893959045410e-01,3.050463795661926270e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.089285850524902344e-01,2.914253771305084229e-01
0.000000000000000000e+00,3.461953103542327881e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.488231360912322998e-01,7.390147447586059570e-01,2.263325154781341553e-01
1.000000000000000000e+00,3.806636631488800049e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.430114150047302246e-01,4.319464496802538633e-04
6.556037068367004395e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.666219472885131836e-01,1.680606454610824585e-01
1.006586626172065735e-01,1.631347984075546265e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.995867192745208740e-01,7.754899859428405762e-01,7.546959519386291504e-01
1.084921360015869141e-01,1.040665283799171448e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.219317853450775146e-01,8.168794512748718262e-01,7.439424395561218262e-01
2.063544988632202148e-01,1.676007062196731567e-01,7.862668484449386597e-02,0.000000000000000000e+00,2.202388644218444824e-01,8.478714823722839355e-01,7.826775908470153809e-01
2.116056233644485474e-01,1.569383889436721802e-01,4.319827258586883545e-02,1.000000000000000000e+00,2.071896642446517944e-01,8.437505364418029785e-01,1.070369966328144073e-02
1.100992560386657715e-01,1.765759885311126709e-01,9.645038098096847534e-02,6.190168485045433044e-02,2.405284941196441650e-01,8.257955312728881836e-01,1.168942332267761230e+00
5.664081871509552002e-02,1.370574533939361572e-01,1.339558809995651245e-01,9.704981744289398193e-02,1.272256225347518921e-01,8.526070117950439453e-01,7.816085815429687500e-01
8.128254413604736328e-01,9.568846225738525391e-01,5.118930339813232422e-01,0.000000000000000000e+00,3.833318352699279785e-01,8.937046527862548828e-01,3.245700150728225708e-02
1.194477751851081848e-01,2.807899713516235352e-01,1.515947841107845306e-02,1.499380320310592651e-01,5.144158005714416504e-02,9.324848651885986328e-01,3.497323393821716309e-01
1.598457619547843933e-02,2.428121715784072876e-01,1.912662982940673828e-01,6.940818578004837036e-02,2.659792304039001465e-01,8.848779797554016113e-01,1.012201905250549316e+00
2.166596949100494385e-01,1.661655902862548828e-01,0.000000000000000000e+00,6.902686506509780884e-02,2.388289570808410645e-01,8.627914190292358398e-01,1.019246101379394531e+00
6.278643757104873657e-02,9.989164769649505615e-02,1.000000000000000000e+00,6.363626569509506226e-02,2.468191385269165039e-01,8.431650996208190918e-01,7.652778625488281250e-01
5.208740010857582092e-03,8.649261295795440674e-02,0.000000000000000000e+00,6.769274920225143433e-02,2.540794909000396729e-01,8.296049237251281738e-01,9.725348353385925293e-01
1.056274175643920898e-01,2.791386246681213379e-01,0.000000000000000000e+00,5.999556183815002441e-02,2.200128436088562012e-01,8.008857369422912598e-01,9.858729839324951172e-01
1.986366212368011475e-01,1.931978166103363037e-01,9.968780726194381714e-02,5.373632535338401794e-02,3.166334033012390137e-01,8.122186064720153809e-01,1.298528075218200684e+00
1.731420159339904785e-01,1.803669780492782593e-01,1.888740509748458862e-01,5.674220994114875793e-02,3.726478815078735352e-01,8.519087433815002441e-01,1.193750500679016113e+00
1.000000000000000000e+00,2.374362051486968994e-01,0.000000000000000000e+00,1.066890433430671692e-01,4.474270641803741455e-01,8.986575603485107422e-01,1.337779611349105835e-01
2.030470073223114014e-01,2.517639696598052979e-01,3.376289904117584229e-01,4.999263212084770203e-02,3.306334614753723145e-01,9.045776724815368652e-01,1.146256566047668457e+00
1.468296051025390625e-01,2.146704345941543579e-01,2.183480188250541687e-02,4.098179191350936890e-02,3.628953993320465088e-01,8.938182592391967773e-01,8.088980913162231445e-01
2.305271625518798828e-01,0.000000000000000000e+00,4.375126957893371582e-01,1.046957075595855713e-01,3.087411522865295410e-01,9.246951341629028320e-01,1.317459583282470703e+00
2.116085886955261230e-01,0.000000000000000000e+00,3.892946839332580566e-01,1.295429319143295288e-01,3.163156211376190186e-01,9.222877025604248047e-01,1.406102657318115234e+00
2.020757794380187988e-01,0.000000000000000000e+00,3.525556921958923340e-01,1.446880251169204712e-01,3.129029273986816406e-01,8.803995251655578613e-01,1.690112829208374023e+00
2.017833590507507324e-01,0.000000000000000000e+00,3.664671778678894043e-01,1.971385478973388672e-01,3.049157559871673584e-01,8.808403015136718750e-01,1.896127343177795410e+00
1.957460045814514160e-01,0.000000000000000000e+00,3.692516088485717773e-01,2.573921978473663330e-01,2.987947165966033936e-01,8.405613303184509277e-01,2.294406414031982422e+00
1.736961752176284790e-01,0.000000000000000000e+00,3.749758303165435791e-01,3.833245038986206055e-01,2.998335957527160645e-01,8.758193850517272949e-01,1.867922902107238770e+00
