evaluation,mae
2.000000000000000000e+00,2.365313127040863161e+00
1.000000000000000000e+01,1.582705740928649796e+00
2.000000000000000000e+01,1.268748521804809570e+00
3.000000000000000000e+01,1.944328927993774492e-01
4.000000000000000000e+01,2.091678380966186523e-01
5.000000000000000000e+01,6.414869308471679576e-02
6.000000000000000000e+01,7.828002929687499778e-02
7.000000000000000000e+01,6.463812828063965343e-02
8.000000000000000000e+01,5.731565952301025113e-02
9.000000000000000000e+01,3.764297485351562195e-02
1.000000000000000000e+02,3.833998203277588085e-02
