evaluation,mae
2.000000000000000000e+00,2.878799379914998902e+00
1.000000000000000000e+01,2.770822325348853976e+00
2.000000000000000000e+01,1.778326897621154812e+00
3.000000000000000000e+01,8.905180072784424361e-01
4.000000000000000000e+01,3.165776157379150413e-01
5.000000000000000000e+01,3.324527740478515347e-02
6.000000000000000000e+01,3.456101417541503767e-02
7.000000000000000000e+01,3.425704956054687750e-02
8.000000000000000000e+01,2.387477874755859417e-02
9.000000000000000000e+01,2.163863182067871094e-02
1.000000000000000000e+02,9.476146697998046042e-03
