evaluation,mae
2.000000000000000000e+00,2.256186691373586850e+00
1.000000000000000000e+01,2.170625392198562764e+00
2.000000000000000000e+01,2.093347586989402931e+00
3.000000000000000000e+01,1.552003911137580960e+00
4.000000000000000000e+01,2.102614571452140702e+00
5.000000000000000000e+01,6.371546506881713423e-01
6.000000000000000000e+01,1.892560482025146540e-01
7.000000000000000000e+01,2.438801288604736384e-01
8.000000000000000000e+01,1.440352129936218195e-01
9.000000000000000000e+01,1.490292835235595692e-01
1.000000000000000000e+02,1.394863152503967307e-01
