evaluation,mae
2.000000000000000000e+00,3.000106077603995836e+00
1.000000000000000000e+01,1.519821004867553782e+00
2.000000000000000000e+01,1.214097456932067942e+00
3.000000000000000000e+01,3.260631465911865146e-01
4.000000000000000000e+01,1.624718666076660142e-02
5.000000000000000000e+01,3.446235656738281389e-02
6.000000000000000000e+01,3.466415405273437500e-02
7.000000000000000000e+01,1.021693229675292927e-02
8.000000000000000000e+01,1.385512351989746059e-02
9.000000000000000000e+01,2.109613418579101701e-02
1.000000000000000000e+02,2.207233428955078167e-02
