evaluation,mae
2.000000000000000000e+00,2.579210981130600100e+00
1.000000000000000000e+01,2.371089379787445051e+00
2.000000000000000000e+01,2.367111394405364777e+00
3.000000000000000000e+01,1.710053095817565927e+00
4.000000000000000000e+01,3.074680423736572132e-01
5.000000000000000000e+01,1.134452629089355430e-01
6.000000000000000000e+01,7.850436210632323608e-02
7.000000000000000000e+01,6.441721916198731024e-02
8.000000000000000000e+01,6.312335968017578069e-02
9.000000000000000000e+01,6.381366729736327736e-02
1.000000000000000000e+02,3.959351539611816184e-02
