controllable,controllable,controllable,controllable,controllable,dynamic,output
2.028190940618515015e-01,1.508303731679916382e-01,4.766060709953308105e-01,2.759459018707275391e-01,3.111593127250671387e-01,6.949429485607239165e-01,-3.285931825637817383e+00
1.947021931409835815e-01,1.493469923734664917e-01,4.871694743633270264e-01,2.710756659507751465e-01,3.144941926002502441e-01,4.531536500252873467e-01,-2.398786544799804688e+00
2.011439353227615356e-01,1.497371941804885864e-01,4.772800207138061523e-01,2.750301659107208252e-01,3.118765950202941895e-01,6.400689102438138489e-01,-3.314687967300415039e+00
2.016619294881820679e-01,1.499941647052764893e-01,4.768908321857452393e-01,2.753169536590576172e-01,3.116628825664520264e-01,6.564235546010352973e-01,-3.322348117828369141e+00
2.024967074394226074e-01,1.505534797906875610e-01,4.765831828117370605e-01,2.757726013660430908e-01,3.113043606281280518e-01,6.838684158242205324e-01,-3.304161071777343750e+00
2.037489265203475952e-01,1.519225239753723145e-01,4.773577451705932617e-01,2.764416038990020752e-01,3.107007145881652832e-01,7.291467604426851157e-01,-3.191698312759399414e+00
1.997191607952117920e-01,1.492695510387420654e-01,4.788615107536315918e-01,2.742193341255187988e-01,3.124450743198394775e-01,5.969385804507043591e-01,-3.229259252548217773e+00
2.032316327095031738e-01,1.512496322393417358e-01,4.767902791500091553e-01,2.761657536029815674e-01,3.109653294086456299e-01,7.095781650269188390e-01,-3.252483129501342773e+00
1.988399028778076172e-01,1.491124927997589111e-01,4.800889194011688232e-01,2.737044394016265869e-01,3.127909004688262939e-01,5.713019822716367546e-01,-3.136018753051757812e+00
1.977695673704147339e-01,1.490261107683181763e-01,4.817542135715484619e-01,2.730584144592285156e-01,3.132139742374420166e-01,5.406056383926247655e-01,-2.987217903137207031e+00
2.019767761230468750e-01,1.501825600862503052e-01,4.767219424247741699e-01,2.754899859428405762e-01,3.115305006504058838e-01,6.665901102513488441e-01,-3.320135593414306641e+00
1.972507238388061523e-01,1.490225940942764282e-01,4.826120734214782715e-01,2.727368175983428955e-01,3.134213984012603760e-01,5.258791840621770408e-01,-2.903116226196289062e+00
1.956661194562911987e-01,1.491500437259674072e-01,4.853721559047698975e-01,2.717259526252746582e-01,3.140726089477539062e-01,4.810056499312104772e-01,-2.606023073196411133e+00
2.006526291370391846e-01,1.495402753353118896e-01,4.777526259422302246e-01,2.747542560100555420e-01,3.120746612548828125e-01,6.249397260389760733e-01,-3.295351028442382812e+00
2.041101455688476562e-01,1.525026857852935791e-01,4.780384898185729980e-01,2.766275107860565186e-01,3.105048835277557373e-01,7.432862680768241859e-01,-3.136910676956176758e+00
1.970391273498535156e-01,1.490220278501510620e-01,4.829782247543334961e-01,2.726190984249114990e-01,3.135085105895996094e-01,5.197815934516374359e-01,-2.866139411926269531e+00
1.990699619054794312e-01,1.491456180810928345e-01,4.797511398792266846e-01,2.738416790962219238e-01,3.126997947692871094e-01,5.779729487787534925e-01,-3.163147687911987305e+00
2.042357921600341797e-01,1.527389883995056152e-01,4.783541262149810791e-01,2.766925990581512451e-01,3.104310333728790283e-01,7.484847094808945167e-01,-3.114590406417846680e+00
1.951911449432373047e-01,1.492334902286529541e-01,4.862513840198516846e-01,2.714082896709442139e-01,3.142777681350708008e-01,4.673449621984246405e-01,-2.506031036376953125e+00
2.045059502124786377e-01,1.533197462558746338e-01,4.792066812515258789e-01,2.768320739269256592e-01,3.102621734142303467e-01,7.601353648665302165e-01,-3.060516357421875000e+00
2.004446834325790405e-01,1.494703292846679688e-01,4.779789149761199951e-01,2.746359705924987793e-01,3.121580481529235840e-01,6.186277004536221424e-01,-3.283845663070678711e+00
1.942801773548126221e-01,1.494689136743545532e-01,4.879777729511260986e-01,2.707829177379608154e-01,3.146854341030120850e-01,4.407591920551398590e-01,-2.302940368652343750e+00
1.964003443717956543e-01,1.490617990493774414e-01,4.840684235095977783e-01,2.722007930278778076e-01,3.137665390968322754e-01,5.018371273793967857e-01,-2.750723838806152344e+00
1.982063055038452148e-01,1.490497291088104248e-01,4.810520112514495850e-01,2.733237147331237793e-01,3.130396306514739990e-01,5.531125650353905243e-01,-3.052403926849365234e+00
2.049855291843414307e-01,1.546972393989562988e-01,4.815506637096405029e-01,2.770788967609405518e-01,3.099124729633331299e-01,7.828867119399376406e-01,-2.939918994903564453e+00
