evaluation,mae
2.000000000000000000e+00,1.635779347419738849e+00
1.000000000000000000e+01,7.545772933959961071e-01
2.000000000000000000e+01,3.989810180664062345e-01
3.000000000000000000e+01,2.225404214859008911e-01
4.000000000000000000e+01,5.803063392639160045e-02
5.000000000000000000e+01,8.203777313232421542e-02
6.000000000000000000e+01,1.006996965408325229e-01
7.000000000000000000e+01,9.579329967498778631e-02
8.000000000000000000e+01,1.100677919387817449e-01
9.000000000000000000e+01,1.164404559135436973e-01
1.000000000000000000e+02,1.171255302429199258e-01
