evaluation,mae
2.000000000000000000e+00,1.579824187755584752e+00
1.000000000000000000e+01,1.842590593099594054e+00
2.000000000000000000e+01,2.712536954879760653e-01
3.000000000000000000e+01,3.779896640777588024e-01
4.000000000000000000e+01,3.657101345062255815e-01
5.000000000000000000e+01,3.594160532951354847e-01
6.000000000000000000e+01,3.477759385108947776e-01
7.000000000000000000e+01,3.534489965438842862e-01
8.000000000000000000e+01,1.906541252136230435e-01
9.000000000000000000e+01,9.510521888732910434e-02
1.000000000000000000e+02,8.432157516479492354e-02
